loading_id,depot,product,customer,truck_id,volume_loaded_litres,meter_start,meter_end,loading_ts,meter_delta_litres,dispatch_id,volume_dispatched_litres,dispatch_ts,status,invoice_count,volume_invoiced_litres,invoiced_amount_kes,paid_amount_kes,collections_gap_kes,unit_price_kes,invoice_date,payment_lag_days,expected_revenue_kes,invoice_lag_days,dispatch_capture_gap_kes,shrinkage_litres,shrinkage_kes,billing_gap_kes,underbilling_litres,underbilling_kes,total_leakage_kes,collected_revenue_kes,late_invoice_flag,late_payment_flag,is_exception,leakage_category
LD000070,Mombasa,PMS,Coastline Energy Ltd,TRK-443,20700.0,4978202.0,4998904.0,2026-06-02 07:45:00,20702.0,DS000068,20651.0,2026-06-02 08:44:00,Dispatched,1.0,20651.0,3384035.25,3384035.25,0.0,163.87,2026-06-03 12:44:00,7.0,3425850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3384035.25,False,False,False,none
LD000071,Mombasa,PMS,Baraka Downstream,TRK-165,27500.0,2118241.4,2145743.0,2026-06-02 12:24:00,27501.600000000093,DS000069,27457.0,2026-06-02 13:14:00,Dispatched,1.0,27457.0,4488018.72,4488018.72,0.0,163.46,2026-06-02 18:14:00,14.0,4551250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4488018.72,False,False,False,none
LD000072,Mombasa,PMS,Savannah Petroleum,TRK-530,35200.0,2323001.2,2358203.7,2026-06-02 19:26:00,35202.5,DS000070,35263.0,2026-06-02 20:01:00,Dispatched,1.0,35263.0,5925352.43,5925352.43,0.0,168.03,2026-06-06 02:01:00,30.0,5825600.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5925352.43,False,False,False,none
LD000073,Mombasa,AGO,Rift Valley Fuels Ltd,TRK-405,28800.0,3289169.9,3317965.2,2026-06-02 17:30:00,28795.30000000028,DS000071,28861.0,2026-06-02 19:53:00,Dispatched,1.0,28861.0,4537204.49,4537204.49,0.0,157.21,2026-06-02 20:53:00,30.0,4469760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4537204.49,False,False,False,none
LD000074,Mombasa,AGO,Crescent Oil Ltd,TRK-599,24300.0,2941119.5,2965416.5,2026-06-02 22:51:00,24297.0,DS000072,24207.0,2026-06-03 01:09:00,Dispatched,1.0,24207.0,3696668.22,3696668.22,0.0,152.71,2026-06-03 06:09:00,14.0,3771359.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3696668.22,False,False,False,none
LD000075,Mombasa,PMS,Mara Fuels,TRK-917,26000.0,2578765.9,2604760.2,2026-06-02 05:24:00,25994.30000000028,DS000073,25930.0,2026-06-02 07:29:00,Dispatched,1.0,25930.0,4307970.64,4307970.64,0.0,166.14,2026-06-04 11:29:00,30.0,4303000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4307970.64,False,False,False,none
LD000076,Mombasa,AGO,Highland Energy Co,TRK-503,24100.0,2181162.4,2205269.3,2026-06-02 09:39:00,24106.899999999907,DS000074,24049.0,2026-06-02 12:26:00,Dispatched,1.0,24049.0,3695528.6,3695528.6,0.0,153.67,2026-06-02 15:26:00,14.0,3740319.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3695528.6,False,False,False,none
LD000077,Nairobi,AGO,Kilele Fuels,TRK-366,31900.0,3788063.0,3819958.2,2026-06-02 09:55:00,31895.200000000186,DS000075,31894.0,2026-06-02 10:28:00,Dispatched,1.0,31894.0,5021723.26,5021723.26,0.0,157.45,2026-06-09 18:28:00,1.0,4950880.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5021723.26,True,False,False,none
LD000078,Nairobi,PMS,Summit Downstream Ltd,TRK-951,24700.0,4237444.6,4262151.5,2026-06-02 15:21:00,24706.900000000373,DS000076,24575.0,2026-06-02 17:32:00,Dispatched,1.0,24575.0,4006646.0,4006646.0,0.0,163.04,2026-06-05 01:32:00,1.0,4087850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4006646.0,False,False,False,none
LD000079,Nairobi,AGO,Highland Energy Co,TRK-458,33000.0,4468289.3,4501289.4,2026-06-02 20:01:00,33000.10000000056,DS000077,32913.0,2026-06-02 23:00:00,Dispatched,1.0,32913.0,5049771.34,5049771.34,0.0,153.43,2026-06-05 03:00:00,60.0,5121600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049771.34,False,True,False,none
LD000080,Nairobi,AGO,Rift Valley Fuels Ltd,TRK-304,28000.0,4193180.7,4221185.1,2026-06-02 06:48:00,28004.39999999944,DS000078,27884.0,2026-06-02 09:19:00,Dispatched,1.0,27884.0,4250061.7,4250061.7,0.0,152.42,2026-06-09 13:19:00,1.0,4345600.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250061.7,True,False,False,none
LD000081,Nairobi,PMS,Horizon Oil Marketers,TRK-323,30400.0,3807867.5,3838268.7,2026-06-02 20:42:00,30401.200000000186,DS000079,30437.0,2026-06-02 22:14:00,Dispatched,1.0,30437.0,5022946.54,5022946.54,0.0,165.02764858560306,2026-06-02 22:14:00,7.0,5031200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5022946.54,False,False,False,none
LD000082,Nairobi,AGO,Crescent Oil Ltd,TRK-835,25400.0,2502331.8,2527732.7,2026-06-02 10:38:00,25400.900000000373,DS000080,25398.0,2026-06-02 12:31:00,Dispatched,1.0,25398.0,3983745.16,3983745.16,0.0,156.85,2026-06-04 14:31:00,45.0,3942079.9999999995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3983745.16,False,True,False,none
LD000083,Nairobi,IK,Rift Valley Fuels Ltd,TRK-689,21500.0,3313120.6,3334620.4,2026-06-02 08:37:00,21499.799999999814,DS000081,21470.0,2026-06-02 10:30:00,Dispatched,1.0,21470.0,3013682.45,3013682.45,0.0,140.37,2026-06-02 13:30:00,3.0,3010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013682.45,False,False,False,none
LD000084,Nairobi,IK,Pioneer Fuels Kenya,TRK-742,28700.0,2146165.0,2174862.3,2026-06-02 11:04:00,28697.299999999814,DS000082,28608.0,2026-06-02 12:26:00,Dispatched,1.0,28608.0,3927933.26,3927933.26,0.0,137.3,2026-06-04 13:26:00,30.0,4018000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3927933.26,False,False,False,none
LD000085,Nairobi,AGO,Crescent Oil Ltd,TRK-915,29500.0,1122001.0,1151496.5,2026-06-02 14:54:00,29495.5,DS000083,29460.0,2026-06-02 17:06:00,Dispatched,1.0,29460.0,4653923.78,4653923.78,0.0,157.97,2026-06-04 21:06:00,30.0,4578400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4653923.78,False,False,False,none
LD000086,Nairobi,AGO,Amani Petroleum,TRK-112,28400.0,4079974.2,4108372.5,2026-06-02 16:04:00,28398.299999999814,DS000084,28352.0,2026-06-02 18:44:00,Dispatched,1.0,28352.0,4320248.47,4320248.47,0.0,152.38,2026-06-02 18:44:00,60.0,4407680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4320248.47,False,True,False,none
LD000087,Nairobi,PMS,Kilele Fuels,TRK-545,23500.0,3491561.9,3515073.8,2026-06-02 16:40:00,23511.899999999907,DS000085,23615.0,2026-06-02 18:11:00,Dispatched,1.0,23615.0,3843837.98,3843837.98,0.0,162.77,2026-06-02 22:11:00,3.0,3889250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3843837.98,False,False,False,none
LD000088,Nairobi,AGO,Delta Oil Marketers,TRK-945,30200.0,3904365.3,3934574.5,2026-06-02 22:49:00,30209.200000000186,DS000086,30290.0,2026-06-03 01:38:00,Dispatched,1.0,30290.0,4744014.83,4744014.83,0.0,156.62,2026-06-04 02:38:00,3.0,4687040.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4744014.83,False,False,False,none
LD000089,Nairobi,AGO,Kilele Fuels,TRK-575,35600.0,3065201.4,3100806.6,2026-06-02 07:17:00,35605.200000000186,DS000087,35526.0,2026-06-02 09:01:00,Dispatched,1.0,35526.0,5446684.65,5446684.65,0.0,153.32,2026-06-03 14:01:00,45.0,5525120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5446684.65,False,True,False,none
LD000090,Nairobi,PMS,Delta Oil Marketers,TRK-916,24300.0,2755885.7,2780182.6,2026-06-02 15:11:00,24296.899999999907,DS000088,24312.0,2026-06-02 17:17:00,Dispatched,1.0,24312.0,4053387.49,4053387.49,0.0,166.72,2026-06-04 01:17:00,3.0,4021650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4053387.49,False,False,False,none
LD000091,Nairobi,PMS,Rift Valley Fuels Ltd,TRK-295,21300.0,1101403.0,1122699.1,2026-06-02 13:35:00,21296.100000000093,DS000089,21360.0,2026-06-02 14:34:00,Dispatched,1.0,21360.0,3485135.95,3485135.95,0.0,163.16,2026-06-09 16:34:00,7.0,3525150.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3485135.95,True,False,False,none
LD000092,Kisumu,AGO,Nyanza Petroleum Co,TRK-761,34600.0,2769408.9,2804017.2,2026-06-02 20:35:00,34608.30000000028,DS000090,34528.0,2026-06-02 21:15:00,Dispatched,1.0,34528.0,5446934.95,5446934.95,0.0,157.75,2026-06-04 03:15:00,21.0,5369920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5446934.95,False,False,False,none
LD000093,Kisumu,PMS,Coastline Energy Ltd,TRK-808,23800.0,1375493.2,1399294.6,2026-06-02 05:05:00,23801.40000000014,DS000091,23699.0,2026-06-02 06:21:00,Dispatched,1.0,23699.0,3900502.61,3900502.61,0.0,164.59,2026-06-03 13:21:00,3.0,3938900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900502.61,False,False,False,none
LD000094,Kisumu,AGO,Highland Energy Co,TRK-535,30500.0,2742691.6,2773202.8,2026-06-02 16:30:00,30511.19999999972,DS000092,30336.0,2026-06-02 18:36:00,Dispatched,1.0,30336.0,4777222.67,4777222.67,0.0,157.48,2026-06-02 22:36:00,45.0,4733600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4777222.67,False,True,False,none
LD000095,Kisumu,PMS,Coastline Energy Ltd,TRK-223,31700.0,1190864.5,1222558.6,2026-06-02 19:17:00,31694.100000000093,DS000093,31821.0,2026-06-02 22:00:00,Dispatched,1.0,31821.0,5355879.12,5355879.12,0.0,168.31,2026-06-03 00:00:00,14.0,5246350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5355879.12,False,False,False,none
LD000096,Kisumu,PMS,Tsavo Energy Group,TRK-856,21900.0,2367518.7,2389419.8,2026-06-02 22:48:00,21901.099999999627,DS000094,21887.0,2026-06-03 01:03:00,Dispatched,1.0,21887.0,3604424.61,3604424.61,0.0,164.68,2026-06-05 04:03:00,1.0,3624450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3604424.61,False,False,False,none
LD000097,Kisumu,AGO,Coastline Energy Ltd,TRK-952,21500.0,1376628.0,1398131.5,2026-06-02 21:38:00,21503.5,DS000095,21519.0,2026-06-02 23:30:00,Dispatched,1.0,21519.0,3276584.0,3276584.0,0.0,152.26,2026-06-04 03:30:00,1.0,3336799.9999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3276584.0,False,False,False,none
LD000098,Kisumu,PMS,Rift Valley Fuels Ltd,TRK-229,25500.0,2858695.3,2884198.3,2026-06-02 10:19:00,25503.0,DS000096,25456.0,2026-06-02 11:56:00,Dispatched,1.0,25456.0,4248402.91,4248402.91,0.0,166.89,2026-06-02 16:56:00,3.0,4220250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4248402.91,False,False,False,none
LD000099,Kisumu,IK,Baraka Downstream,TRK-870,30400.0,1192235.7,1222635.7,2026-06-02 22:18:00,30400.0,DS000097,30284.0,2026-06-03 01:11:00,Dispatched,1.0,30284.0,4214892.87,4214892.87,0.0,139.18,2026-06-04 02:11:00,3.0,4256000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4214892.87,False,False,False,none
LD000100,Kisumu,AGO,Delta Oil Marketers,TRK-288,28600.0,3735855.1,3764458.9,2026-06-02 14:30:00,28603.799999999814,,,,,,,,,0.0,,,,4438720.0,,4438720.0,0.0,0.0,0.0,0.0,0.0,4438720.0,0.0,False,False,True,dispatch_capture_gap
LD000101,Kisumu,IK,Lakeview Energy,TRK-175,29900.0,4775566.4,4805472.3,2026-06-02 20:07:00,29905.89999999944,DS000098,29803.0,2026-06-02 22:24:00,Dispatched,1.0,29803.0,4128331.88,4128331.88,0.0,138.52,2026-06-04 22:24:00,21.0,4186000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4128331.88,False,False,False,none
LD000102,Kisumu,PMS,Nyanza Petroleum Co,TRK-882,30800.0,3293468.2,3324270.9,2026-06-02 14:05:00,30802.69999999972,DS000099,30676.0,2026-06-02 15:41:00,Dispatched,1.0,30676.0,5071299.66,5071299.66,0.0,165.32,2026-06-03 23:41:00,1.0,5097400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5071299.66,False,False,False,none
LD000103,Kisumu,AGO,Kilele Fuels,TRK-702,22100.0,4244816.7,4266918.9,2026-06-02 17:28:00,22102.200000000186,DS000100,22156.0,2026-06-02 18:52:00,Dispatched,1.0,22156.0,3501148.0,3501148.0,0.0,158.02,2026-06-02 20:52:00,7.0,3429919.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3501148.0,False,False,False,none
LD000104,Kisumu,AGO,Horizon Oil Marketers,TRK-312,33100.0,3605939.1,3639044.8,2026-06-02 06:39:00,33105.69999999972,DS000101,33248.0,2026-06-02 08:51:00,Dispatched,1.0,33248.0,5168180.48,5168180.48,0.0,155.44,2026-06-03 15:51:00,45.0,5137120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5168180.48,False,True,False,none
LD000105,Kisumu,PMS,Nyanza Petroleum Co,TRK-176,23300.0,2095844.5,2119141.8,2026-06-02 07:10:00,23297.299999999814,DS000102,23303.0,2026-06-02 08:24:00,Dispatched,1.0,23303.0,3804087.52,3804087.52,0.0,163.24,2026-06-03 10:24:00,14.0,3856150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3804087.52,False,False,False,none
LD000106,Kisumu,PMS,Savannah Petroleum,TRK-823,20600.0,3473015.5,3493609.2,2026-06-02 20:18:00,20593.700000000186,DS000103,20506.0,2026-06-02 22:58:00,Dispatched,,,,,0.0,,,,3409300.0,,0.0,0.0,0.0,3393743.0,0.0,0.0,3393743.0,0.0,False,False,True,billing_gap
LD000107,Eldoret,PMS,Aberdare Oil Traders,TRK-740,21100.0,2275902.5,2296999.6,2026-06-02 12:59:00,21097.100000000093,DS000104,21131.0,2026-06-02 14:58:00,Dispatched,1.0,21131.0,3521349.28,3521349.28,0.0,166.64,2026-06-02 16:58:00,3.0,3492050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3521349.28,False,False,False,none
LD000108,Eldoret,PMS,Baraka Downstream,TRK-946,21900.0,3786948.7,3808852.9,2026-06-02 22:14:00,21904.19999999972,DS000105,21983.0,2026-06-03 00:40:00,Dispatched,1.0,21983.0,3684240.71,3684240.71,0.0,167.59,2026-06-06 06:40:00,45.0,3624450.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3684240.71,False,True,False,none
LD000109,Eldoret,PMS,Pioneer Fuels Kenya,TRK-549,30100.0,4509888.1,4539992.2,2026-06-02 14:38:00,30104.10000000056,DS000106,30188.0,2026-06-02 15:58:00,Dispatched,1.0,30188.0,4982915.59,4982915.59,0.0,165.06,2026-06-02 20:58:00,3.0,4981550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4982915.59,False,False,False,none
LD000110,Eldoret,AGO,Amani Petroleum,TRK-548,24500.0,1709758.2,1734261.3,2026-06-02 17:17:00,24503.100000000093,DS000107,24498.0,2026-06-02 19:25:00,Dispatched,,,,,0.0,,,,3802399.9999999995,,0.0,0.0,0.0,3802089.5999999996,0.0,0.0,3802089.5999999996,0.0,False,False,True,billing_gap
LD000111,Eldoret,AGO,Aberdare Oil Traders,TRK-334,32000.0,4227339.0,4259338.9,2026-06-02 15:38:00,31999.900000000373,DS000108,31977.0,2026-06-02 17:01:00,Dispatched,1.0,31977.0,4883856.35,3896364.0,987492.3499999996,152.73,2026-06-02 20:01:00,21.0,4966400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987492.3499999996,3896364.0,False,False,True,collections_gap
LD000112,Eldoret,IK,Savannah Petroleum,TRK-279,26000.0,4105651.8,4131652.4,2026-06-02 13:36:00,26000.600000000093,DS000109,25997.0,2026-06-02 14:58:00,Dispatched,1.0,25997.0,3643979.44,3643979.44,0.0,140.17,2026-06-03 17:58:00,21.0,3640000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3643979.44,False,False,False,none
LD000113,Eldoret,IK,Uhuru Energy Partners,TRK-603,25500.0,4723029.3,4748528.2,2026-06-02 10:37:00,25498.900000000373,DS000110,25594.0,2026-06-02 12:03:00,Dispatched,1.0,25594.0,3603624.53,3603624.53,0.0,140.8,2026-06-02 15:03:00,21.0,3570000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3603624.53,False,False,False,none
LD000114,Eldoret,PMS,Horizon Oil Marketers,TRK-437,32000.0,4018171.5,4050177.0,2026-06-02 15:20:00,32005.5,DS000111,32073.0,2026-06-02 17:45:00,Dispatched,1.0,32073.0,5265429.18,5265429.18,0.0,164.17,2026-06-04 19:45:00,7.0,5296000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5265429.18,False,False,False,none
LD000115,Eldoret,PMS,Highland Energy Co,TRK-190,21600.0,4610211.6,4631818.1,2026-06-02 17:52:00,21606.5,DS000112,21575.0,2026-06-02 18:25:00,Dispatched,1.0,21575.0,3528615.08,3528615.08,0.0,163.55,2026-06-04 18:25:00,30.0,3574800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3528615.08,False,False,False,none
LD000116,Eldoret,PMS,Amani Petroleum,TRK-101,25100.0,4582092.9,4607193.0,2026-06-02 17:55:00,25100.099999999627,DS000113,25069.0,2026-06-02 20:12:00,Dispatched,1.0,25069.0,4199417.01,4199417.01,0.0,167.51,2026-06-03 22:12:00,30.0,4154050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4199417.01,False,False,False,none
LD000117,Eldoret,PMS,Zenith Petroleum,TRK-610,26200.0,1043350.6,1069552.2,2026-06-02 11:33:00,26201.599999999977,DS000114,26162.0,2026-06-02 13:32:00,Dispatched,1.0,26162.0,4400467.06,4400467.06,0.0,168.2,2026-06-03 17:32:00,7.0,4336100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400467.06,False,False,False,none
LD000118,Eldoret,AGO,Highland Energy Co,TRK-394,35200.0,3293751.6,3328950.9,2026-06-02 11:17:00,35199.299999999814,DS000115,35088.0,2026-06-02 12:04:00,Dispatched,1.0,35088.0,5464894.68,0.0,5464894.68,155.75,2026-06-02 14:04:00,,5463040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5464894.68,0.0,False,False,True,collections_gap
LD000119,Nakuru,PMS,Tsavo Energy Group,TRK-114,21500.0,3409763.7,3431256.5,2026-06-02 12:45:00,21492.799999999814,DS000116,21587.0,2026-06-02 13:23:00,Dispatched,1.0,21587.0,3595563.94,3595563.94,0.0,166.56,2026-06-03 18:23:00,7.0,3558250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3595563.94,False,False,False,none
LD000120,Nakuru,PMS,Horizon Oil Marketers,TRK-257,35100.0,4125184.2,4160285.5,2026-06-02 08:29:00,35101.299999999814,DS000117,35017.0,2026-06-02 10:07:00,Dispatched,1.0,35017.0,5847669.08,5847669.08,0.0,167.0,2026-06-04 18:07:00,30.0,5809050.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5847669.08,False,False,False,none
LD000121,Nakuru,AGO,Delta Oil Marketers,TRK-349,21800.0,4723716.4,4745525.5,2026-06-02 13:26:00,21809.099999999627,DS000118,21832.0,2026-06-02 16:02:00,Dispatched,1.0,21832.0,3359704.09,3359704.09,0.0,153.89,2026-06-04 16:02:00,7.0,3383359.9999999995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3359704.09,False,False,False,none
LD000122,Nakuru,PMS,Baraka Downstream,TRK-382,35500.0,3752120.0,3787622.0,2026-06-02 21:47:00,35502.0,DS000119,35430.0,2026-06-02 23:12:00,Dispatched,1.0,35430.0,5893400.11,5893400.11,0.0,166.34,2026-06-03 07:12:00,30.0,5875250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5893400.11,False,False,False,none
LD000123,Nakuru,IK,Rift Valley Fuels Ltd,TRK-405,33400.0,4467474.8,4500873.5,2026-06-02 21:17:00,33398.700000000186,DS000120,33352.0,2026-06-02 22:06:00,Dispatched,1.0,33352.0,4755400.92,0.0,4755400.92,142.58218157831615,2026-06-04 03:06:00,,4676000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4755400.92,0.0,False,False,True,collections_gap
LD000124,Nakuru,AGO,Delta Oil Marketers,TRK-665,23600.0,2586606.4,2610212.3,2026-06-02 19:34:00,23605.899999999907,DS000121,23592.0,2026-06-02 20:40:00,Dispatched,1.0,23592.0,3639696.76,3639696.76,0.0,154.28,2026-06-03 03:40:00,14.0,3662719.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3639696.76,False,False,False,none
LD000125,Nakuru,AGO,Equator Fuels,TRK-344,34300.0,1586419.3,1620711.4,2026-06-02 15:55:00,34292.09999999986,DS000122,34356.0,2026-06-02 18:47:00,Dispatched,1.0,34356.0,5410531.27,5410531.27,0.0,157.48,2026-06-03 20:47:00,14.0,5323360.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5410531.27,False,False,False,none
LD000126,Nakuru,PMS,Mara Fuels,TRK-822,29300.0,4452554.1,4481854.5,2026-06-02 18:02:00,29300.400000000373,DS000123,29277.0,2026-06-02 20:59:00,Dispatched,1.0,29277.0,4813565.09,4813565.09,0.0,164.41,2026-06-05 20:59:00,1.0,4849150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4813565.09,False,False,False,none
LD000127,Nakuru,IK,Savannah Petroleum,TRK-704,34100.0,1946740.8,1980841.7,2026-06-02 09:31:00,34100.89999999991,DS000124,33983.0,2026-06-02 12:07:00,Dispatched,1.0,33983.0,4742703.85,4742703.85,0.0,139.56,2026-06-02 12:07:00,3.0,4774000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4742703.85,False,False,False,none
LD000128,Nakuru,AGO,Amani Petroleum,TRK-115,25600.0,3832724.8,3858328.9,2026-06-02 19:06:00,25604.100000000093,DS000125,25601.0,2026-06-02 20:43:00,Dispatched,1.0,25601.0,4050593.08,2333675.1,1716917.98,158.22,2026-06-03 00:43:00,14.0,3973119.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1716917.98,2333675.1,False,False,True,collections_gap
LD000129,Kisii,PMS,Delta Oil Marketers,TRK-371,32400.0,3233617.0,3266021.3,2026-06-02 09:04:00,32404.299999999814,DS000126,32325.0,2026-06-02 09:59:00,Dispatched,1.0,32325.0,5308213.87,5308213.87,0.0,164.21,2026-06-02 10:59:00,14.0,5362200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5308213.87,False,False,False,none
LD000130,Kisii,AGO,Highland Energy Co,TRK-424,21800.0,2970500.4,2992299.6,2026-06-02 15:54:00,21799.200000000186,DS000127,21901.0,2026-06-02 17:42:00,Dispatched,1.0,21901.0,3385021.15,3385021.15,0.0,154.56,2026-06-03 00:42:00,21.0,3383359.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3385021.15,False,False,False,none
LD000131,Kisii,AGO,Lakeview Energy,TRK-800,20200.0,2874642.6,2894844.2,2026-06-02 06:39:00,20201.600000000093,DS000128,18928.0,2026-06-02 09:10:00,Dispatched,1.0,18928.0,2888392.74,2888392.74,0.0,152.6,2026-06-04 14:10:00,14.0,3135040.0,2.0,0.0,1272.0,197414.4,0.0,0.0,0.0,197414.4,2888392.74,False,False,True,shrinkage
LD000132,Kisii,AGO,Horizon Oil Marketers,TRK-810,31900.0,3333475.1,3365371.0,2026-06-02 18:06:00,31895.899999999907,DS000129,31875.0,2026-06-02 19:19:00,Dispatched,1.0,31875.0,5039275.1,5039275.1,0.0,158.09,2026-06-03 01:19:00,30.0,4950880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5039275.1,False,False,False,none
LD000133,Kisii,PMS,Zenith Petroleum,TRK-249,35400.0,2499482.3,2534885.8,2026-06-02 06:18:00,35403.5,DS000130,35242.0,2026-06-02 08:13:00,Dispatched,1.0,35242.0,5889150.38,5889150.38,0.0,167.11,2026-06-02 15:13:00,3.0,5858700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5889150.38,False,False,False,none
LD000134,Kisii,AGO,Tsavo Energy Group,TRK-991,23600.0,4852890.2,4876488.2,2026-06-02 10:10:00,23598.0,DS000131,23579.0,2026-06-02 10:57:00,Dispatched,1.0,23579.0,3671432.44,3671432.44,0.0,155.71,2026-06-02 14:57:00,14.0,3662719.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3671432.44,False,False,False,none
LD000135,Kisii,AGO,Kilele Fuels,TRK-570,20200.0,4879515.3,4899716.4,2026-06-02 09:14:00,20201.10000000056,,,,,,,,,0.0,,,,3135040.0,,3135040.0,0.0,0.0,0.0,0.0,0.0,3135040.0,0.0,False,False,True,dispatch_capture_gap
LD000136,Kisii,AGO,Coastline Energy Ltd,TRK-261,21200.0,3215417.1,3236617.2,2026-06-02 19:57:00,21200.100000000093,DS000132,21260.0,2026-06-02 21:47:00,Dispatched,1.0,21260.0,3274001.81,1074323.53,2199678.2800000003,154.0,2026-06-03 05:47:00,7.0,3290239.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199678.2800000003,1074323.53,False,False,True,collections_gap
LD000137,Mombasa,IK,Uhuru Energy Partners,TRK-567,21200.0,1664861.7,1686058.2,2026-06-03 14:40:00,21196.5,DS000133,21265.0,2026-06-03 17:34:00,Dispatched,1.0,21265.0,2945149.84,2945149.84,0.0,138.49752363037854,2026-06-04 17:34:00,3.0,2968000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2945149.84,False,False,False,none
LD000138,Mombasa,IK,Nyanza Petroleum Co,TRK-467,35900.0,3787700.2,3823595.4,2026-06-03 20:06:00,35895.19999999972,DS000134,36059.0,2026-06-03 22:34:00,Dispatched,1.0,36059.0,4991670.89,4991670.89,0.0,138.43,2026-06-05 06:34:00,7.0,5026000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4991670.89,False,False,False,none
LD000139,Mombasa,PMS,Rift Valley Fuels Ltd,TRK-802,26100.0,3948402.8,3974502.1,2026-06-03 17:17:00,26099.30000000028,DS000135,26108.0,2026-06-03 18:30:00,Dispatched,1.0,26108.0,4390760.57,4390760.57,0.0,168.18,2026-06-04 20:30:00,7.0,4319550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4390760.57,False,False,False,none
