dispatch_id,loading_id,destination_customer,volume_dispatched_litres,dispatch_ts,status
DS000342,LD000348,Summit Downstream Ltd,21671,06/06/2026 14:52,Dispatched
DS000343,LD000349,Kilele Fuels,30913,07/06/2026 00:34,Dispatched
DS000344,LD000350,Uhuru Energy Partners,21072,06/06/2026 08:25,Dispatched
DS000345,LD000351,Uhuru Energy Partners,25371,2026-06-06 12:39,Dispatched
DS000346,LD000352,Uhuru Energy Partners,31979,2026-06-06 23:48,Dispatched
DS000347,LD000353,Zenith Petroleum,20518,06/06/2026 14:47,Dispatched
DS000348,LD000354,Uhuru Energy Partners,30964,06/06/2026 17:30,Dispatched
DS000349,LD000355,Pioneer Fuels Kenya,24300,2026-06-06 22:31,Dispatched
DS000350,LD000356,Zenith Petroleum,22681,2026-06-06 23:27,Dispatched
DS000351,LD000357,Baraka Downstream,31034,06/06/2026 10:03,Dispatched
DS000352,LD000358,Horizon Oil Marketers,30559,2026-06-06 17:35,Dispatched
DS000353,LD000359,Horizon Oil Marketers,35266,06/06/2026 08:19,Dispatched
DS000354,LD000360,Tsavo Energy Group,26833,2026-06-06 13:56,Dispatched
DS000355,LD000361,Tsavo Energy Group,32148,06/06/2026 18:22,Dispatched
DS000356,LD000362,Pioneer Fuels Kenya,31530,06/06/2026 13:04,Dispatched
DS000357,LD000363,Horizon Oil Marketers,23013,2026-06-06 09:10,Dispatched
DS000358,LD000364,Aberdare Oil Traders,27490,06/06/2026 20:37,Dispatched
DS000359,LD000365,Horizon Oil Marketers,22549,2026-06-06 20:25,Dispatched
DS000360,LD000366,Crescent Oil Ltd,20352,06/06/2026 17:46,Dispatched
DS000361,LD000367,Tsavo Energy Group,24793,2026-06-06 17:04,Dispatched
DS000362,LD000368,Summit Downstream Ltd,24021,06/06/2026 12:36,Dispatched
DS000363,LD000369,Baraka Downstream,23636,06/06/2026 21:02,Dispatched
DS000364,LD000370,Baraka Downstream,29406,06/06/2026 07:11,Dispatched
DS000365,LD000371,Kilele Fuels,35776,2026-06-06 23:11,Dispatched
DS000366,LD000372,Savannah Petroleum,27622,06/06/2026 14:10,Dispatched
DS000367,LD000373,Amani Petroleum,24596,06/06/2026 21:49,Dispatched
DS000368,LD000374,Kilele Fuels,20549,2026-06-06 09:47,Dispatched
DS000369,LD000375,Aberdare Oil Traders,21714,06/06/2026 08:19,Dispatched
DS000370,LD000376,Nyanza Petroleum Co,31078,2026-06-06 09:59,Dispatched
DS000371,LD000377,Crescent Oil Ltd,20162,06/06/2026 20:56,Dispatched
DS000372,LD000378,Crescent Oil Ltd,25554,2026-06-07 00:03,Dispatched
DS000373,LD000379,Amani Petroleum,25760,2026-06-06 15:28,Dispatched
DS000374,LD000380,Savannah Petroleum,20741,06/06/2026 20:11,Dispatched
DS000375,LD000381,Baraka Downstream,35207,2026-06-06 12:10,Dispatched
DS000376,LD000382,Uhuru Energy Partners,29940,06/06/2026 15:56,Dispatched
DS000377,LD000383,Zenith Petroleum,24835,06/06/2026 15:58,Dispatched
DS000378,LD000384,Kilele Fuels,32465,2026-06-06 08:29,Dispatched
DS000379,LD000385,Uhuru Energy Partners,27755,2026-06-06 19:45,Dispatched
DS000380,LD000386,Pioneer Fuels Kenya,32650,2026-06-06 16:24,Dispatched
DS000381,LD000387,Horizon Oil Marketers,20545,2026-06-06 07:23,Dispatched
DS000382,LD000388,,30332,2026-06-06 12:56,Dispatched
DS000383,LD000389,Aberdare Oil Traders,29882,2026-06-06 14:41,Dispatched
DS000384,LD000390,Summit Downstream Ltd,33957,06/06/2026 11:09,Dispatched
DS000385,LD000391,,20771,06/06/2026 09:57,Dispatched
DS000386,LD000392,,28055,2026-06-06 22:27,Dispatched
DS000387,LD000393,Baraka Downstream,26493,06/06/2026 20:09,Dispatched
DS000388,LD000394,Mara Fuels,33398,2026-06-06 11:02,Dispatched
DS000389,LD000395,Baraka Downstream,35439,2026-06-06 10:34,Dispatched
DS000390,LD000396,Baraka Downstream,31749,2026-06-06 12:38,Dispatched
DS000391,LD000397,Horizon Oil Marketers,28000,06/06/2026 08:56,Dispatched
DS000392,LD000398,Baraka Downstream,20494,2026-06-06 19:13,Dispatched
DS000393,LD000399,Rift Valley Fuels Ltd,29766,06/06/2026 16:58,Dispatched
DS000394,LD000400,Summit Downstream Ltd,29479,07/06/2026 22:32,Dispatched
DS000395,LD000401,Crescent Oil Ltd,23429,2026-06-07 15:03,Dispatched
DS000396,LD000402,Highland Energy Co,21976,2026-06-07 19:46,Dispatched
DS000397,LD000403,Aberdare Oil Traders,34502,2026-06-07 07:41,Dispatched
DS000398,LD000404,Uhuru Energy Partners,27866,2026-06-07 23:46,Dispatched
DS000399,LD000405,Amani Petroleum,33770,2026-06-07 16:41,Dispatched
DS000400,LD000406,Uhuru Energy Partners,29558,2026-06-07 08:35,Dispatched
DS000401,LD000407,Kilele Fuels,26446,07/06/2026 19:45,Dispatched
DS000402,LD000408,Rift Valley Fuels Ltd,32496,2026-06-07 11:22,Dispatched
DS000403,LD000409,Horizon Oil Marketers,35612,2026-06-07 15:55,Dispatched
DS000404,LD000410,Pioneer Fuels Kenya,25454,2026-06-07 09:01,Dispatched
DS000405,LD000411,Tsavo Energy Group,26952,07/06/2026 11:28,Dispatched
DS000406,LD000412,Rift Valley Fuels Ltd,22577,07/06/2026 06:16,Dispatched
DS000407,LD000413,Savannah Petroleum,20592,07/06/2026 11:32,Cancelled
DS000408,LD000414,Mara Fuels,31348,07/06/2026 20:54,Dispatched
DS000409,LD000415,Nyanza Petroleum Co,33854,2026-06-07 08:21,Dispatched
DS000410,LD000416,Coastline Energy Ltd,35937,2026-06-07 15:27,Dispatched
DS000411,LD000417,Coastline Energy Ltd,23627,07/06/2026 16:55,Dispatched
DS000412,LD000418,Equator Fuels,22942,07/06/2026 22:34,Dispatched
DS000413,LD000419,Nyanza Petroleum Co,21631,2026-06-07 20:28,Dispatched
DS000414,LD000420,Summit Downstream Ltd,35378,07/06/2026 08:13,Dispatched
DS000415,LD000421,Delta Oil Marketers,35193,2026-06-07 14:01,Dispatched
DS000416,LD000422,Amani Petroleum,28273,2026-06-07 15:06,Dispatched
DS000417,LD000423,Summit Downstream Ltd,30769,07/06/2026 22:54,Dispatched
DS000418,LD000424,Coastline Energy Ltd,30811,07/06/2026 12:11,Dispatched
DS000419,LD000425,Lakeview Energy,21361,07/06/2026 14:26,Dispatched
DS000420,LD000426,Kilele Fuels,22830,07/06/2026 12:54,Dispatched
DS000421,LD000427,Coastline Energy Ltd,35671,07/06/2026 12:58,Dispatched
DS000422,LD000428,Crescent Oil Ltd,32435,07/06/2026 15:31,Dispatched
DS000423,LD000429,Summit Downstream Ltd,32813,07/06/2026 15:02,Dispatched
DS000424,LD000430,Summit Downstream Ltd,33107,2026-06-07 11:25,Dispatched
DS000425,LD000431,Baraka Downstream,29251,07/06/2026 09:55,Dispatched
DS000426,LD000432,Lakeview Energy,25145,2026-06-07 19:54,Dispatched
DS000427,LD000433,Kilele Fuels,35957,07/06/2026 14:38,Dispatched
DS000428,LD000434,Tsavo Energy Group,21726,2026-06-07 21:41,Dispatched
DS000429,LD000435,Uhuru Energy Partners,32261,2026-06-07 19:05,Dispatched
DS000430,LD000436,Crescent Oil Ltd,34153,2026-06-07 11:40,Dispatched
DS000431,LD000437,Savannah Petroleum,33844,2026-06-08 00:20,Dispatched
DS000432,LD000438,Highland Energy Co,25231,2026-06-07 23:02,Dispatched
DS000433,LD000439,Pioneer Fuels Kenya,26362,07/06/2026 21:07,Dispatched
DS000434,LD000440,Aberdare Oil Traders,23666,07/06/2026 12:50,Dispatched
DS000435,LD000441,Horizon Oil Marketers,23646,2026-06-07 14:20,Dispatched
DS000436,LD000442,Summit Downstream Ltd,29943,2026-06-07 13:47,Dispatched
DS000437,LD000443,Zenith Petroleum,25916,2026-06-07 18:49,Dispatched
DS000438,LD000444,Equator Fuels,20361,07/06/2026 12:31,Dispatched
DS000439,LD000445,Savannah Petroleum,26223,2026-06-07 07:14,Dispatched
DS000440,LD000446,Baraka Downstream,29570,2026-06-07 13:20,Dispatched
DS000441,LD000447,Horizon Oil Marketers,33021,07/06/2026 11:37,Dispatched
DS000442,LD000448,Horizon Oil Marketers,23828,2026-06-07 18:59,Dispatched
DS000443,LD000449,Delta Oil Marketers,20955,07/06/2026 19:42,Dispatched
DS000444,LD000450,Coastline Energy Ltd,27960,07/06/2026 10:58,Dispatched
DS000445,LD000451,Pioneer Fuels Kenya,24609,07/06/2026 20:01,Dispatched
DS000446,LD000452,Delta Oil Marketers,25039,2026-06-07 11:21,Dispatched
DS000447,LD000453,Lakeview Energy,31489,07/06/2026 16:49,Dispatched
DS000448,LD000454,Nyanza Petroleum Co,30760,2026-06-08 14:45,Dispatched
DS000449,LD000455,Kilele Fuels,28299,2026-06-08 09:11,Dispatched
DS000450,LD000456,Summit Downstream Ltd,24185,2026-06-08 18:40,Dispatched
DS000451,LD000457,Rift Valley Fuels Ltd,27713,2026-06-08 08:15,Dispatched
DS000452,LD000458,Lakeview Energy,30030,2026-06-08 18:44,Dispatched
DS000453,LD000459,Tsavo Energy Group,29598,08/06/2026 21:21,Cancelled
DS000454,LD000460,Uhuru Energy Partners,23446,2026-06-08 12:11,Dispatched
DS000455,LD000461,Summit Downstream Ltd,26636,2026-06-08 09:49,Dispatched
DS000456,LD000462,Lakeview Energy,23745,2026-06-08 08:15,Dispatched
DS000457,LD000463,Coastline Energy Ltd,24285,08/06/2026 13:22,Dispatched
DS000458,LD000464,Aberdare Oil Traders,21474,08/06/2026 22:16,Dispatched
DS000459,LD000465,Tsavo Energy Group,27290,2026-06-08 18:00,Dispatched
DS000460,LD000466,Savannah Petroleum,27671,2026-06-08 16:34,Dispatched
DS000461,LD000467,Pioneer Fuels Kenya,22928,09/06/2026 00:55,Dispatched
DS000462,LD000468,Nyanza Petroleum Co,30185,08/06/2026 22:54,Dispatched
DS000463,LD000469,Pioneer Fuels Kenya,30053,2026-06-08 23:04,Dispatched
DS000464,LD000470,Tsavo Energy Group,29586,2026-06-08 19:49,Dispatched
DS000465,LD000471,Uhuru Energy Partners,27164,2026-06-08 10:09,Dispatched
DS000466,LD000472,Summit Downstream Ltd,29790,08/06/2026 09:22,Dispatched
DS000467,LD000473,Crescent Oil Ltd,32375,2026-06-08 07:15,Dispatched
DS000468,LD000474,Pioneer Fuels Kenya,26601,08/06/2026 11:31,Dispatched
DS000469,LD000475,Zenith Petroleum,25507,08/06/2026 23:46,Dispatched
DS000470,LD000476,Tsavo Energy Group,30668,08/06/2026 21:08,Dispatched
DS000471,LD000477,Nyanza Petroleum Co,30334,2026-06-08 16:18,Dispatched
DS000472,LD000478,Aberdare Oil Traders,23555,08/06/2026 16:46,Cancelled
DS000473,LD000479,Coastline Energy Ltd,23033,2026-06-08 14:21,Dispatched
DS000474,LD000480,Kilele Fuels,35892,2026-06-08 09:18,Dispatched
DS000475,LD000481,Savannah Petroleum,25410,08/06/2026 18:37,Dispatched
DS000476,LD000482,Amani Petroleum,22741,08/06/2026 19:08,Dispatched
DS000477,LD000483,Savannah Petroleum,26811,08/06/2026 12:43,Dispatched
DS000478,LD000484,Kilele Fuels,26152,08/06/2026 15:04,Dispatched
DS000479,LD000485,Kilele Fuels,22329,2026-06-08 22:17,Dispatched
DS000480,LD000486,Lakeview Energy,33597,08/06/2026 16:42,Dispatched
DS000481,LD000487,Nyanza Petroleum Co,29879,2026-06-08 14:06,Dispatched
DS000482,LD000488,Rift Valley Fuels Ltd,33236,08/06/2026 21:40,Dispatched
DS000483,LD000489,Aberdare Oil Traders,31303,08/06/2026 06:02,Dispatched
DS000484,LD000490,Zenith Petroleum,25664,08/06/2026 19:08,Dispatched
DS000485,LD000491,,35007,08/06/2026 20:21,Dispatched
DS000486,LD000492,Lakeview Energy,25111,2026-06-08 09:32,Dispatched
DS000487,LD000493,Coastline Energy Ltd,22619,08/06/2026 16:36,Dispatched
DS000488,LD000494,Mara Fuels,26384,2026-06-08 18:51,Dispatched
DS000489,LD000495,Uhuru Energy Partners,26341,08/06/2026 16:49,Dispatched
DS000490,LD000496,Highland Energy Co,28505,2026-06-08 15:11,Dispatched
DS000491,LD000497,Highland Energy Co,22374,08/06/2026 13:14,Dispatched
DS000492,LD000498,Tsavo Energy Group,20456,08/06/2026 23:30,Dispatched
DS000493,LD000499,Coastline Energy Ltd,23495,2026-06-08 14:20,Dispatched
DS000494,LD000500,Horizon Oil Marketers,29111,2026-06-08 20:45,Dispatched
DS000495,LD000501,Horizon Oil Marketers,24994,08/06/2026 12:19,Dispatched
DS000496,LD000502,Equator Fuels,35175,2026-06-08 10:15,Dispatched
DS000497,LD000503,Lakeview Energy,30694,2026-06-08 12:37,Dispatched
DS000498,LD000504,Aberdare Oil Traders,23757,2026-06-08 08:22,Dispatched
DS000499,LD000505,Crescent Oil Ltd,27023,08/06/2026 10:05,Dispatched
DS000500,LD000506,Savannah Petroleum,29931,08/06/2026 19:48,Dispatched
DS000501,LD000507,Rift Valley Fuels Ltd,22445,2026-06-08 22:16,Dispatched
DS000502,LD000508,Baraka Downstream,20967,2026-06-08 17:35,Dispatched
DS000503,LD000509,Coastline Energy Ltd,20708,2026-06-08 08:53,Dispatched
DS000504,LD000510,Delta Oil Marketers,31064,2026-06-08 10:57,Dispatched
DS000505,LD000511,Baraka Downstream,28125,2026-06-08 15:41,Dispatched
DS000506,LD000512,Aberdare Oil Traders,24936,2026-06-08 08:28,Dispatched
DS000507,LD000513,Horizon Oil Marketers,28361,08/06/2026 07:06,Dispatched
DS000508,LD000514,Rift Valley Fuels Ltd,28406,09/06/2026 11:27,Dispatched
DS000509,LD000515,Horizon Oil Marketers,22858,09/06/2026 10:35,Dispatched
DS000510,LD000516,Equator Fuels,32541,09/06/2026 09:02,Dispatched
DS000511,LD000517,Tsavo Energy Group,30934,2026-06-09 19:18,Dispatched
DS000512,LD000518,Lakeview Energy,33455,09/06/2026 07:33,Dispatched
DS000513,LD000519,Horizon Oil Marketers,23258,2026-06-09 21:47,Dispatched
DS000514,LD000520,Kilele Fuels,24184,2026-06-09 16:15,Dispatched
DS000515,LD000521,Mara Fuels,27975,2026-06-09 17:58,Dispatched
DS000516,LD000522,Tsavo Energy Group,30432,2026-06-09 12:24,Dispatched
DS000517,LD000523,Horizon Oil Marketers,29849,09/06/2026 16:28,Dispatched
DS000518,LD000524,Uhuru Energy Partners,22083,09/06/2026 23:15,Dispatched
DS000519,LD000525,Tsavo Energy Group,30441,09/06/2026 07:30,Dispatched
DS000520,LD000526,Zenith Petroleum,27406,2026-06-09 19:16,Dispatched
DS000521,LD000527,Uhuru Energy Partners,30401,2026-06-09 11:26,Dispatched
DS000522,LD000528,Pioneer Fuels Kenya,21170,09/06/2026 22:27,Dispatched
DS000523,LD000529,Zenith Petroleum,22526,09/06/2026 14:01,Dispatched
DS000524,LD000530,Crescent Oil Ltd,20725,2026-06-10 00:57,Dispatched
DS000525,LD000531,Delta Oil Marketers,31478,2026-06-09 10:52,Dispatched
DS000526,LD000532,Summit Downstream Ltd,25672,2026-06-10 01:30,Dispatched
DS000527,LD000533,Delta Oil Marketers,30671,09/06/2026 21:30,Dispatched
DS000528,LD000534,Highland Energy Co,24180,09/06/2026 19:35,Dispatched
DS000529,LD000535,Kilele Fuels,21297,10/06/2026 00:48,Cancelled
DS000530,LD000536,Crescent Oil Ltd,29945,09/06/2026 17:07,Dispatched
DS000531,LD000537,Mara Fuels,23312,2026-06-09 13:49,Dispatched
DS000532,LD000538,Tsavo Energy Group,30327,2026-06-09 08:30,Dispatched
DS000533,LD000539,Horizon Oil Marketers,25141,09/06/2026 14:00,Dispatched
DS000534,LD000540,Mara Fuels,27710,2026-06-09 12:56,Dispatched
DS000535,LD000541,Pioneer Fuels Kenya,28187,09/06/2026 21:34,Dispatched
DS000536,LD000542,Uhuru Energy Partners,21527,2026-06-09 08:16,Dispatched
DS000537,LD000543,Baraka Downstream,28799,09/06/2026 13:32,Dispatched
DS000538,LD000544,Crescent Oil Ltd,34891,09/06/2026 19:22,Dispatched
DS000539,LD000545,Kilele Fuels,27939,09/06/2026 16:40,Dispatched
DS000540,LD000546,Mara Fuels,28622,09/06/2026 23:58,Dispatched
DS000541,LD000547,Zenith Petroleum,23425,2026-06-09 15:18,Dispatched
DS000542,LD000548,Horizon Oil Marketers,22917,09/06/2026 18:05,Dispatched
DS000543,LD000549,Uhuru Energy Partners,24970,2026-06-09 22:58,Dispatched
DS000544,LD000550,Savannah Petroleum,31575,09/06/2026 07:35,Dispatched
DS000545,LD000551,Savannah Petroleum,31229,2026-06-09 10:43,Dispatched
DS000546,LD000552,Crescent Oil Ltd,22309,09/06/2026 21:12,Dispatched
DS000547,LD000553,Nyanza Petroleum Co,26566,10/06/2026 01:17,Dispatched
DS000548,LD000554,Summit Downstream Ltd,21562,2026-06-09 07:59,Dispatched
DS000549,LD000555,Aberdare Oil Traders,21485,2026-06-09 08:26,Dispatched
DS000550,LD000556,Pioneer Fuels Kenya,22733,2026-06-09 18:38,Dispatched
DS000551,LD000557,Lakeview Energy,33046,09/06/2026 12:22,Dispatched
DS000552,LD000558,Highland Energy Co,23057,2026-06-09 19:01,Dispatched
DS000553,LD000559,Baraka Downstream,30700,09/06/2026 21:05,Dispatched
DS000554,LD000560,Pioneer Fuels Kenya,25566,2026-06-09 15:19,Dispatched
DS000555,LD000561,Lakeview Energy,28939,09/06/2026 12:50,Dispatched
DS000556,LD000562,Equator Fuels,35307,09/06/2026 13:59,Dispatched
DS000557,LD000563,Highland Energy Co,25181,2026-06-10 00:27,Cancelled
DS000558,LD000564,Crescent Oil Ltd,35987,09/06/2026 20:20,Dispatched
DS000559,LD000565,Aberdare Oil Traders,27104,09/06/2026 10:29,Dispatched
DS000560,LD000567,Highland Energy Co,22921,2026-06-09 10:52,Dispatched
DS000561,LD000568,Uhuru Energy Partners,26215,2026-06-09 12:35,Dispatched
DS000562,LD000569,Baraka Downstream,33911,2026-06-09 08:50,Dispatched
DS000563,LD000570,Aberdare Oil Traders,23738,2026-06-09 08:30,Cancelled
DS000564,LD000571,Summit Downstream Ltd,20789,2026-06-09 21:05,Dispatched
DS000565,LD000572,Pioneer Fuels Kenya,20392,2026-06-09 09:18,Dispatched
DS000566,LD000573,Coastline Energy Ltd,30107,09/06/2026 09:55,Dispatched
DS000567,LD000574,Tsavo Energy Group,35683,2026-06-09 08:25,Dispatched
DS000568,LD000575,Baraka Downstream,33433,10/06/2026 01:15,Dispatched
DS000569,LD000576,Highland Energy Co,31776,09/06/2026 08:21,Dispatched
DS000570,LD000577,Equator Fuels,25940,09/06/2026 09:55,Dispatched
DS000571,LD000578,Tsavo Energy Group,31790,09/06/2026 22:14,Dispatched
DS000572,LD000579,Highland Energy Co,22788,2026-06-09 08:48,Dispatched
DS000573,LD000580,Equator Fuels,35856,10/06/2026 14:06,Dispatched
DS000574,LD000581,Coastline Energy Ltd,31845,10/06/2026 14:51,Dispatched
DS000575,LD000582,Pioneer Fuels Kenya,35674,2026-06-10 16:55,Dispatched
DS000576,LD000583,Mara Fuels,31169,10/06/2026 12:04,Dispatched
DS000577,LD000584,Mara Fuels,34998,10/06/2026 11:57,Dispatched
DS000578,LD000585,Horizon Oil Marketers,20896,10/06/2026 22:52,Dispatched
DS000579,LD000586,Highland Energy Co,27500,2026-06-10 10:29,Dispatched
DS000580,LD000587,Rift Valley Fuels Ltd,26993,2026-06-10 23:53,Dispatched
DS000581,LD000588,Highland Energy Co,20718,2026-06-11 00:19,Dispatched
DS000582,LD000589,Pioneer Fuels Kenya,34244,2026-06-10 13:44,Dispatched
DS000583,LD000590,Zenith Petroleum,26254,10/06/2026 08:19,Dispatched
DS000584,LD000591,Tsavo Energy Group,35124,2026-06-10 11:33,Dispatched
DS000585,LD000592,Delta Oil Marketers,24219,2026-06-10 08:07,Dispatched
DS000586,LD000593,Zenith Petroleum,34399,2026-06-10 13:10,Dispatched
DS000587,LD000594,Amani Petroleum,27039,10/06/2026 16:57,Dispatched
DS000588,LD000595,Pioneer Fuels Kenya,20992,2026-06-10 19:14,Dispatched
DS000589,LD000596,Summit Downstream Ltd,25517,10/06/2026 15:17,Dispatched
DS000590,LD000597,Baraka Downstream,20328,2026-06-10 07:18,Dispatched
DS000591,LD000598,Zenith Petroleum,35046,2026-06-10 12:19,Dispatched
DS000592,LD000599,Horizon Oil Marketers,26744,10/06/2026 18:22,Dispatched
DS000593,LD000600,Nyanza Petroleum Co,23022,2026-06-10 18:32,Dispatched
DS000594,LD000601,Pioneer Fuels Kenya,27404,2026-06-10 09:29,Dispatched
DS000595,LD000602,Pioneer Fuels Kenya,21792,2026-06-10 19:10,Dispatched
DS000596,LD000603,Delta Oil Marketers,23514,10/06/2026 22:06,Dispatched
DS000597,LD000604,Amani Petroleum,28218,10/06/2026 11:57,Dispatched
DS000598,LD000605,Summit Downstream Ltd,26491,10/06/2026 08:18,Dispatched
DS000599,LD000606,Uhuru Energy Partners,29895,2026-06-10 22:23,Dispatched
DS000600,LD000607,Highland Energy Co,33340,10/06/2026 08:07,Dispatched
DS000601,LD000608,Rift Valley Fuels Ltd,23441,2026-06-11 00:09,Dispatched
DS000602,LD000609,Savannah Petroleum,33813,10/06/2026 18:05,Dispatched
DS000603,LD000610,Pioneer Fuels Kenya,32710,2026-06-10 18:03,Dispatched
DS000604,LD000611,Nyanza Petroleum Co,25676,10/06/2026 15:04,Cancelled
DS000605,LD000612,Rift Valley Fuels Ltd,34197,10/06/2026 07:13,Dispatched
DS000606,LD000613,Mara Fuels,31927,2026-06-10 13:08,Dispatched
DS000607,LD000614,Highland Energy Co,23954,10/06/2026 16:00,Dispatched
DS000608,LD000615,Equator Fuels,29089,10/06/2026 19:40,Dispatched
DS000609,LD000616,Delta Oil Marketers,21348,10/06/2026 23:37,Dispatched
DS000610,LD000617,Baraka Downstream,24534,2026-06-10 20:42,Dispatched
DS000611,LD000618,Equator Fuels,27176,10/06/2026 11:32,Cancelled
DS000612,LD000619,Lakeview Energy,21442,10/06/2026 07:23,Dispatched
DS000613,LD000620,Zenith Petroleum,21472,10/06/2026 14:22,Dispatched
DS000614,LD000621,Amani Petroleum,31976,2026-06-10 19:01,Dispatched
DS000615,LD000622,Equator Fuels,23078,2026-06-10 21:12,Dispatched
DS000616,LD000623,Nyanza Petroleum Co,27420,2026-06-10 23:56,Dispatched
DS000617,LD000624,Lakeview Energy,25955,10/06/2026 05:48,Dispatched
DS000618,LD000625,Equator Fuels,22715,10/06/2026 19:20,Dispatched
DS000619,LD000626,Highland Energy Co,25794,11/06/2026 00:04,Dispatched
DS000620,LD000627,Summit Downstream Ltd,33015,2026-06-10 13:50,Dispatched
DS000621,LD000628,Amani Petroleum,35674,2026-06-11 00:21,Dispatched
DS000622,LD000629,Kilele Fuels,22051,2026-06-10 16:04,Dispatched
DS000623,LD000630,Kilele Fuels,21546,10/06/2026 21:56,Dispatched
DS000624,LD000631,Nyanza Petroleum Co,33357,10/06/2026 09:37,Dispatched
DS000625,LD000632,Rift Valley Fuels Ltd,33148,10/06/2026 23:16,Dispatched
DS000626,LD000633,Highland Energy Co,31363,10/06/2026 16:27,Dispatched
DS000627,LD000634,Equator Fuels,27342,2026-06-10 15:59,Dispatched
DS000628,LD000635,Equator Fuels,27893,10/06/2026 13:53,Dispatched
DS000629,LD000636,Lakeview Energy,31482,2026-06-10 08:40,Dispatched
DS000630,LD000637,Delta Oil Marketers,21686,2026-06-11 00:18,Dispatched
DS000631,LD000638,Summit Downstream Ltd,27186,10/06/2026 22:43,Dispatched
DS000632,LD000639,Highland Energy Co,30560,2026-06-10 19:25,Dispatched
DS000633,LD000640,Amani Petroleum,27598,10/06/2026 09:40,Dispatched
DS000634,LD000641,Horizon Oil Marketers,28172,10/06/2026 18:11,Dispatched
DS000635,LD000642,Delta Oil Marketers,31002,10/06/2026 13:28,Dispatched
DS000636,LD000643,Zenith Petroleum,22713,2026-06-10 13:12,Dispatched
DS000637,LD000644,Nyanza Petroleum Co,24501,2026-06-10 12:04,Dispatched
DS000638,LD000645,Baraka Downstream,31003,2026-06-10 19:50,Dispatched
