invoice_id,dispatch_id,customer,product,volume_invoiced_litres,unit_price_kes,amount_kes,invoice_date,currency
INV000267,DS000276,Equator Fuels,AGO,20882,153.43,"3,203,975.66",2026-06-06 03:35,KES
INV000268,DS000277,Mara Fuels,AGO,31722,153.59,4872255.73,05/06/2026 12:23,KES
INV000269,DS000278,Uhuru Energy Partners,AGO,26271,157.96,4149762.71,2026-06-06 23:20,KES
INV000270,DS000279,Mara Fuels,PMS,25802,166.57,"4,297,827.72",2026-06-05 15:03,KES
INV000271,DS000280,Coastline Energy Ltd,PMS,27592,167.96,4634348.58,2026-06-06 14:06,KES
INV000272,DS000281,Horizon Oil Marketers,AGO,34915,154.61,"5,398,071.32",05/06/2026 14:48,KES
INV000273,DS000282,Crescent Oil Ltd,AGO,27851,157.15,"4,376,915.39",2026-06-07 19:11,KES
INV000274,DS000283,Highland Energy Co,AGO,25327,156.46,3962635.76,08/06/2026 21:42,KES
INV000275,DS000284,Kilele Fuels,AGO,31183,155.24,4840698.40,05/06/2026 12:43,KES
INV000276,DS000285,Amani Petroleum,PMS,23779,166.47,3958553.52,2026-06-06 00:14,KES
INV000277,DS000286,Horizon Oil Marketers,PMS,24407,166.60,"4,066,314.96",07/06/2026 00:47,KES
INV000278,DS000287,Savannah Petroleum,AGO,25793,156.36,4033060.88,13/06/2026 02:57,KES
INV000279,DS000288,Coastline Energy Ltd,AGO,32056,153.33,4915138.70,2026-06-06 04:52,KES
INV000280,DS000289,Uhuru Energy Partners,AGO,32092,153.30,"4,919,781.07",08/06/2026 09:07,KES
INV000281,DS000290,Delta Oil Marketers,IK,34444,138.36,4765569.46,2026-06-05 10:30,KES
INV000282,DS000291,Summit Downstream Ltd,AGO,31216,152.87,4771894.89,07/06/2026 00:05,KES
INV000283,DS000292,Zenith Petroleum,AGO,29518,158.09,4666633.54,2026-06-13 02:37,KES
INV000284,DS000293,Rift Valley Fuels Ltd,AGO,27985,152.34,4263203.75,12/06/2026 22:29,KES
INV000285,DS000294,Kilele Fuels,AGO,31745,158.29,5024851.03,12/06/2026 17:12,KES
INV000286,DS000295,Rift Valley Fuels Ltd,PMS,21896,166.63,"3,648,565.85",2026-06-12 21:04,KES
INV000287,DS000296,Savannah Petroleum,PMS,20899,163.00,3406522.67,07/06/2026 14:07,KES
INV000288,DS000297,Amani Petroleum,AGO,28352,152.47,4322722.91,08/06/2026 10:36,KES
INV000289,DS000298,Coastline Energy Ltd,AGO,29061,158.25,"4,598,876.21",05/06/2026 21:04,KES
INV000290,DS000299,Highland Energy Co,PMS,34241,163.06,5583277.68,2026-06-05 17:47,KES
INV000291,DS000300,Summit Downstream Ltd,AGO,29183,158.21,"4,616,912.24",2026-06-12 08:35,KES
INV000292,DS000301,Tsavo Energy Group,PMS,32748,167.92,5498880.46,2026-06-05 19:39,KES
INV000293,DS000302,Kilele Fuels,PMS,29866,164.71,4919368.01,05/06/2026 13:40,KES
INV000294,DS000303,Nyanza Petroleum Co,AGO,20368,152.37,3103544.70,05/06/2026 18:24,KES
INV000295,DS000304,Highland Energy Co,IK,32613,137.50,"4,484,325.03",05/06/2026 21:50,KES
INV000296,DS000305,Lakeview Energy,PMS,25575,166.57,4260042.86,08/06/2026 10:33,KES
INV000297,DS000306,Rift Valley Fuels Ltd,AGO,29841,156.55,4671576.93,08/06/2026 23:33,KES
INV000298,DS000307,Nyanza Petroleum Co,AGO,35632,157.94,5627544.56,2026-06-06 02:13,KES
INV000299,DS000308,Coastline Energy Ltd,IK,31855,139.15,4432598.60,09/06/2026 07:15,KES
INV000300,DS000309,Delta Oil Marketers,PMS,21702,166.85,3621011.35,2026-06-06 02:43,KES
INV000301,DS000310,Equator Fuels,AGO,20688,157.66,3261742.79,2026-06-08 00:34,KES
INV000302,DS000311,Highland Energy Co,AGO,35807,152.98,5477600.80,2026-06-05 06:06,KES
INV000303,DS000312,Nyanza Petroleum Co,PMS,23483,166.29,3904956.39,2026-06-06 15:53,KES
INV000304,DS000313,Delta Oil Marketers,AGO,32553,154.56,5031396.70,2026-06-06 01:31,KES
INV000305,DS000314,Baraka Downstream,AGO,35134,156.68,5504688.09,2026-06-06 19:37,KES
INV000306,DS000315,Savannah Petroleum,AGO,29841,155.10,4628341.27,2026-06-05 15:33,KES
INV000307,DS000316,Equator Fuels,PMS,29700,168.50,5004592.12,2026-06-07 09:31,KES
INV000308,DS000317,Highland Energy Co,AGO,23670,153.67,3637295.19,2026-06-05 12:53,KES
INV000309,DS000318,Amani Petroleum,AGO,32584,154.55,5035981.55,2026-06-12 17:51,KES
INV000310,DS000320,Summit Downstream Ltd,AGO,22546,155.90,"3,514,852.47",2026-06-07 18:42,KES
INV000311,DS000321,Lakeview Energy,IK,23630,140.86,3328520.58,2026-06-05 15:01,KES
INV000312,DS000322,Highland Energy Co,PMS,29317,166.11,4869904.74,06/06/2026 21:44,KES
INV000313,DS000323,Mara Fuels,PMS,33999,168.78,"5,738,284.50",2026-06-06 05:07,KES
INV000314,DS000324,Savannah Petroleum,PMS,28637,166.42,4765632.70,2026-06-05 22:39,KES
INV000315,DS000325,Equator Fuels,PMS,26610,164.99,4390441.64,08/06/2026 21:31,KES
INV000316,DS000326,Pioneer Fuels Kenya,IK,28572,142.64,4075573.42,08/06/2026 16:27,KES
INV000317,DS000327,Lakeview Energy,PMS,20312,168.18,3416171.96,2026-06-06 16:25,KES
INV000318,DS000328,Crescent Oil Ltd,PMS,34579,162.38,5614913.74,2026-06-06 14:34,KES
INV000319,DS000329,Kilele Fuels,PMS,30617,167.63,5132295.14,09/06/2026 20:36,KES
INV000320,DS000330,Crescent Oil Ltd,PMS,28251,162.58,4592921.41,2026-06-14 01:53,KES
INV000321,DS000331,Baraka Downstream,PMS,23985,162.89,3906848.75,2026-06-06 23:55,KES
INV000322,DS000332,Zenith Petroleum,PMS,23769,166.20,"3,950,450.27",2026-06-07 22:40,KES
INV000323,DS000333,Highland Energy Co,PMS,21788,,3542078.29,2026-06-07 05:29,KES
INV000324,DS000334,Crescent Oil Ltd,PMS,35457,165.96,"5,884,592.55",2026-06-07 14:05,KES
INV000325,DS000335,Lakeview Energy,PMS,34198,168.21,5752342.38,2026-06-07 02:02,KES
INV000326,DS000336,Aberdare Oil Traders,AGO,34560,156.71,5415956.52,2026-06-06 16:31,KES
INV000327,DS000337,Coastline Energy Ltd,PMS,28946,166.03,"4,805,792.20",09/06/2026 15:37,KES
INV000328,DS000338,Crescent Oil Ltd,IK,20571,138.93,2857965.89,2026-06-06 23:41,KES
INV000329,DS000339,Crescent Oil Ltd,PMS,29149,164.16,4785229.91,09/06/2026 22:08,KES
INV000330,DS000340,Mara Fuels,PMS,24515,168.74,4136781.07,08/06/2026 13:57,KES
INV000331,DS000341,Coastline Energy Ltd,PMS,35395,165.72,5865717.30,17/06/2026 02:15,KES
INV000332,DS000342,Summit Downstream Ltd,PMS,21671,168.75,3656882.74,08/06/2026 19:52,KES
INV000333,DS000343,Kilele Fuels,AGO,30913,153.66,4750183.04,2026-06-07 05:34,KES
INV000334,DS000344,Uhuru Energy Partners,AGO,21072,152.97,3223398.69,2026-06-06 16:25,KES
INV000335,DS000345,Uhuru Energy Partners,PMS,25371,166.09,4213802.08,2026-06-09 17:39,KES
INV000336,DS000346,Uhuru Energy Partners,AGO,31979,157.00,5020605.05,10/06/2026 05:48,KES
INV000337,DS000347,Zenith Petroleum,PMS,20518,166.22,3410576.78,07/06/2026 14:47,KES
INV000338,DS000348,Uhuru Energy Partners,IK,30964,142.08,4399511.92,2026-06-06 17:30,KES
INV000339,DS000349,Pioneer Fuels Kenya,AGO,24300,155.57,3780379.11,2026-06-07 04:31,KES
INV000340,DS000350,Zenith Petroleum,PMS,22681,168.39,3819181.16,07/06/2026 00:27,KES
INV000341,DS000351,Baraka Downstream,PMS,31034,165.79,5145018.26,09/06/2026 12:03,KES
INV000342,DS000352,Horizon Oil Marketers,AGO,30559,156.47,4781650.67,2026-06-07 17:35,KES
INV000343,DS000353,Horizon Oil Marketers,PMS,35266,163.66,5771601.17,2026-06-06 09:19,KES
INV000344,DS000354,Tsavo Energy Group,IK,26833,137.78,3697178.62,2026-06-07 19:56,KES
INV000345,DS000355,Tsavo Energy Group,PMS,32148,165.45,5318953.28,07/06/2026 18:22,KES
INV000346,DS000356,Pioneer Fuels Kenya,PMS,31530,163.42,5152521.47,2026-06-06 19:04,KES
INV000347,DS000357,Horizon Oil Marketers,PMS,23013,164.42,3783903.99,06/06/2026 13:10,KES
INV000348,DS000358,Aberdare Oil Traders,PMS,27490,166.66,4581384.08,2026-06-07 20:37,KES
INV000349,DS000359,Horizon Oil Marketers,AGO,22549,152.99,3449793.28,2026-06-14 04:25,KES
INV000350,DS000360,Crescent Oil Ltd,AGO,20352,153.86,3131362.32,09/06/2026 23:46,KES
INV000351,DS000361,Tsavo Energy Group,PMS,24793,165.81,4110912.42,08/06/2026 00:04,KES
INV000352,DS000362,Summit Downstream Ltd,PMS,24021,166.98,4010993.77,2026-06-07 16:36,KES
INV000353,DS000363,Baraka Downstream,AGO,23636,154.08,3641763.32,2026-06-07 01:02,KES
INV000354,DS000364,Baraka Downstream,AGO,29406,153.46,4512713.86,2026-06-09 10:11,KES
INV000355,DS000365,Kilele Fuels,PMS,35776,162.29,5806205.86,2026-06-07 01:11,KES
INV000356,DS000366,Savannah Petroleum,AGO,27622,155.32,4290112.12,2026-06-06 15:10,KES
INV000357,DS000367,Amani Petroleum,AGO,22668,152.54,3457882.76,2026-06-08 01:49,KES
INV000358,DS000368,Kilele Fuels,AGO,20549,156.80,3222114.25,08/06/2026 10:47,KES
INV000359,DS000369,Aberdare Oil Traders,PMS,21714,168.15,3651169.92,16/06/2026 14:19,KES
INV000360,DS000370,Nyanza Petroleum Co,AGO,31078,157.05,"4,880,838.73",09/06/2026 12:59,KES
INV000361,DS000371,Crescent Oil Ltd,AGO,20162,152.89,3082649.10,2026-06-08 00:56,KES
INV000362,DS000372,Crescent Oil Ltd,AGO,25554,152.44,3895537.98,2026-06-08 02:03,KES
INV000363,DS000373,Amani Petroleum,PMS,25760,165.38,4260179.97,2026-06-09 17:28,KES
INV000364,DS000374,Savannah Petroleum,IK,20741,137.49,"2,851,733.28",08/06/2026 00:11,KES
INV000365,DS000375,Baraka Downstream,AGO,35207,153.97,5420689.52,07/06/2026 16:10,KES
INV000366,DS000376,Uhuru Energy Partners,AGO,29940,154.51,"4,626,178.62",06/06/2026 20:56,KES
INV000367,DS000377,Zenith Petroleum,PMS,24835,165.28,4104711.29,06/06/2026 19:58,KES
INV000368,DS000378,Kilele Fuels,AGO,32465,,"5,111,754.39",07/06/2026 12:29,KES
INV000369,DS000379,Uhuru Energy Partners,AGO,27755,154.35,4284066.33,07/06/2026 00:45,KES
INV000370,DS000380,Pioneer Fuels Kenya,AGO,32650,155.64,5081714.31,16/06/2026 19:24,KES
INV000371,DS000381,Horizon Oil Marketers,AGO,20545,155.17,3188065.64,2026-06-07 15:23,KES
INV000372,DS000382,,PMS,30332,164.45,4987954.16,08/06/2026 12:56,KES
INV000373,DS000383,Aberdare Oil Traders,AGO,29882,156.79,"4,685,152.82",06/06/2026 20:41,KES
INV000374,DS000384,Summit Downstream Ltd,PMS,33957,167.92,5701971.83,2026-06-06 12:09,KES
INV000375,DS000385,,PMS,20771,166.04,3448778.61,2026-06-06 11:57,KES
INV000376,DS000386,,AGO,28055,153.75,4313390.33,2026-06-09 04:27,KES
INV000377,DS000387,Baraka Downstream,IK,26493,142.68,3780118.20,2026-06-10 02:09,KES
INV000378,DS000388,Mara Fuels,AGO,33398,157.91,5273961.91,07/06/2026 12:02,KES
INV000379,DS000389,Baraka Downstream,AGO,35439,157.65,5586867.22,2026-06-06 18:34,KES
INV000380,DS000390,Baraka Downstream,PMS,31749,164.25,5214839.91,06/06/2026 18:38,KES
INV000381,DS000391,Horizon Oil Marketers,AGO,28000,154.06,4313792.62,06/06/2026 09:56,KES
INV000382,DS000392,Baraka Downstream,PMS,20494,168.19,"3,446,821.38",2026-06-06 21:13,KES
INV000383,DS000393,Rift Valley Fuels Ltd,AGO,29766,152.73,"4,546,176.89",09/06/2026 17:58,KES
INV000384,DS000394,Summit Downstream Ltd,AGO,29479,157.45,4641392.25,08/06/2026 02:32,KES
INV000385,DS000395,Crescent Oil Ltd,PMS,23429,163.31,3826203.54,2026-06-07 23:03,KES
INV000386,DS000396,Highland Energy Co,PMS,21976,164.95,"3,624,904.77",2026-06-08 19:46,KES
INV000387,DS000397,Aberdare Oil Traders,PMS,34502,166.96,5760501.52,2026-06-07 09:41,KES
INV000388,DS000398,Uhuru Energy Partners,AGO,27866,152.71,4255547.81,2026-06-08 23:46,KES
INV000389,DS000399,Amani Petroleum,PMS,33770,165.89,5602006.39,10/06/2026 17:41,KES
INV000390,DS000400,Uhuru Energy Partners,PMS,29558,163.56,4834377.96,07/06/2026 08:35,KES
INV000391,DS000400,Uhuru Energy Partners,PMS,29558,163.56,4834377.96,2026-06-07 09:35,KES
INV000392,DS000401,Kilele Fuels,PMS,26446,165.00,4363619.08,08/06/2026 01:45,KES
INV000393,DS000402,Rift Valley Fuels Ltd,PMS,32496,164.94,5359978.13,2026-06-07 15:22,KES
INV000394,DS000402,Rift Valley Fuels Ltd,PMS,32496,164.94,5359978.13,2026-06-07 16:22,KES
INV000395,DS000403,Horizon Oil Marketers,PMS,35612,166.54,5930753.60,2026-06-07 15:55,KES
INV000396,DS000404,Pioneer Fuels Kenya,PMS,25454,165.83,4220981.85,09/06/2026 17:01,KES
INV000397,DS000405,Tsavo Energy Group,PMS,26952,168.40,4538772.52,08/06/2026 13:28,KES
INV000398,DS000406,Rift Valley Fuels Ltd,AGO,21018,154.89,3255401.78,2026-06-08 08:16,KES
INV000399,DS000408,Mara Fuels,PMS,31348,163.06,5111459.69,2026-06-11 01:54,KES
INV000400,DS000409,Nyanza Petroleum Co,PMS,33854,166.01,5620156.51,2026-06-07 09:21,KES
INV000401,DS000410,Coastline Energy Ltd,AGO,35937,156.84,5636208.23,08/06/2026 15:27,KES
INV000402,DS000411,Coastline Energy Ltd,PMS,23627,163.16,3854877.07,2026-06-07 20:55,KES
INV000403,DS000412,Equator Fuels,AGO,22942,,3500266.51,15/06/2026 06:34,KES
INV000404,DS000413,Nyanza Petroleum Co,PMS,21631,165.47,3579206.29,08/06/2026 00:28,KES
INV000405,DS000414,Summit Downstream Ltd,IK,35378,141.54,5007303.88,09/06/2026 11:13,KES
INV000406,DS000415,Delta Oil Marketers,PMS,35193,163.13,5740942.91,2026-06-14 21:01,KES
INV000407,DS000416,Amani Petroleum,PMS,28273,164.06,4638405.64,2026-06-07 18:06,KES
INV000408,DS000417,Summit Downstream Ltd,AGO,30769,155.13,4773124.37,11/06/2026 04:54,KES
INV000409,DS000418,Coastline Energy Ltd,AGO,30811,156.49,4821645.53,2026-06-07 20:11,KES
INV000410,DS000419,Lakeview Energy,PMS,21361,165.71,"3,539,649.96",07/06/2026 14:26,KES
INV000411,DS000420,Kilele Fuels,PMS,22830,163.89,3741599.66,10/06/2026 13:54,KES
INV000412,DS000421,Coastline Energy Ltd,IK,35671,138.67,4946635.90,07/06/2026 14:58,KES
INV000413,DS000422,Crescent Oil Ltd,PMS,32435,162.90,5283683.66,2026-06-07 20:31,KES
INV000414,DS000423,Summit Downstream Ltd,PMS,32813,163.56,5366992.05,2026-06-08 19:02,KES
INV000415,DS000424,Summit Downstream Ltd,AGO,33107,153.43,5079771.90,10/06/2026 15:25,KES
INV000416,DS000425,Baraka Downstream,PMS,29251,164.16,4801735.17,07/06/2026 12:55,KES
INV000417,DS000426,Lakeview Energy,PMS,25145,165.02,"4,149,446.88",09/06/2026 19:54,KES
INV000418,DS000427,Kilele Fuels,IK,35957,141.60,5091337.92,09/06/2026 21:38,KES
INV000419,DS000428,Tsavo Energy Group,PMS,21726,,"3,632,559.38",11/06/2026 00:41,KES
INV000420,DS000429,Uhuru Energy Partners,AGO,32261,157.29,5074456.64,2026-06-07 19:05,KES
INV000421,DS000430,Crescent Oil Ltd,PMS,34153,168.77,5763941.10,2026-06-14 18:40,KES
INV000422,DS000431,Savannah Petroleum,AGO,33844,155.90,5276387.92,2026-06-08 03:20,KES
INV000423,DS000432,Highland Energy Co,PMS,25231,163.93,4136062.67,08/06/2026 05:02,KES
INV000424,DS000433,Pioneer Fuels Kenya,AGO,26362,158.17,4169555.25,10/06/2026 04:07,KES
INV000425,DS000434,Aberdare Oil Traders,PMS,23666,167.82,3971648.69,08/06/2026 19:50,KES
INV000426,DS000435,Horizon Oil Marketers,AGO,23646,152.32,3601839.33,07/06/2026 21:20,KES
INV000427,DS000436,Summit Downstream Ltd,AGO,29943,154.51,4626517.10,2026-06-08 17:47,KES
INV000428,DS000437,Zenith Petroleum,PMS,25916,164.19,4255125.24,10/06/2026 18:49,KES
INV000429,DS000438,Equator Fuels,IK,20361,140.16,2853722.25,07/06/2026 19:31,KES
INV000430,DS000439,Savannah Petroleum,PMS,26223,168.20,4410819.68,2026-06-07 15:14,KES
INV000431,DS000440,Baraka Downstream,PMS,29570,165.00,"4,878,988.20",08/06/2026 15:20,KES
INV000432,DS000441,Horizon Oil Marketers,PMS,33021,164.26,5423874.16,09/06/2026 11:37,KES
INV000433,DS000442,Horizon Oil Marketers,PMS,23828,163.00,3883950.81,09/06/2026 22:59,KES
INV000434,DS000444,Coastline Energy Ltd,PMS,27960,168.48,4710828.63,07/06/2026 10:58,KES
INV000435,DS000445,Pioneer Fuels Kenya,AGO,24609,154.50,3802190.82,09/06/2026 23:01,KES
INV000436,DS000446,Delta Oil Marketers,AGO,25039,157.95,3954909.02,08/06/2026 11:21,KES
INV000437,DS000447,Lakeview Energy,PMS,31489,162.58,5119502.07,2026-06-07 17:49,KES
INV000438,DS000448,Nyanza Petroleum Co,PMS,30760,163.13,5018001.57,09/06/2026 22:45,KES
INV000439,DS000449,Kilele Fuels,AGO,28299,157.63,4460790.48,2026-06-08 09:11,KES
INV000440,DS000450,Summit Downstream Ltd,AGO,24185,157.17,3801079.51,2026-06-08 22:40,KES
INV000441,DS000451,Rift Valley Fuels Ltd,AGO,27713,155.57,4311258.74,09/06/2026 10:15,KES
INV000442,DS000452,Lakeview Energy,PMS,30030,165.05,4956336.36,10/06/2026 00:44,KES
INV000443,DS000454,Uhuru Energy Partners,PMS,23446,162.87,"3,818,665.73",2026-06-08 15:11,KES
INV000444,DS000455,Summit Downstream Ltd,PMS,26636,163.65,4359068.04,2026-06-10 16:49,KES
INV000445,DS000456,Lakeview Energy,PMS,23745,168.68,4005188.92,2026-06-08 11:15,KES
INV000446,DS000457,Coastline Energy Ltd,PMS,24285,164.69,3999576.68,2026-06-18 20:22,KES
INV000447,DS000458,Aberdare Oil Traders,AGO,21474,156.61,3363061.59,09/06/2026 05:16,KES
INV000448,DS000459,Tsavo Energy Group,PMS,27290,163.02,4448750.05,10/06/2026 19:00,KES
INV000449,DS000460,Savannah Petroleum,PMS,27671,167.63,4638576.14,2026-06-08 23:34,KES
INV000450,DS000461,Pioneer Fuels Kenya,AGO,22928,157.01,3599810.78,12/06/2026 00:55,KES
INV000451,DS000462,Nyanza Petroleum Co,IK,30185,139.50,4210943.90,2026-06-08 22:54,KES
INV000452,DS000464,Tsavo Energy Group,IK,29586,138.10,"4,085,756.88",2026-06-10 01:49,KES
INV000453,DS000465,Uhuru Energy Partners,PMS,27164,164.06,4456599.34,2026-06-08 12:09,KES
INV000454,DS000466,Summit Downstream Ltd,PMS,29790,165.57,4932375.83,09/06/2026 15:22,KES
INV000455,DS000467,Crescent Oil Ltd,AGO,32375,156.77,5075451.00,10/06/2026 09:15,KES
INV000456,DS000468,Pioneer Fuels Kenya,PMS,26601,167.70,4461089.03,11/06/2026 19:31,KES
INV000457,DS000469,Zenith Petroleum,AGO,25507,154.15,3931972.67,2026-06-08 23:46,KES
INV000458,DS000470,Tsavo Energy Group,AGO,30668,152.18,4667197.17,2026-06-09 22:08,KES
INV000459,DS000471,Nyanza Petroleum Co,PMS,30334,162.48,4928776.27,2026-06-11 21:18,KES
INV000460,DS000473,Coastline Energy Ltd,IK,23033,140.39,3233542.50,2026-06-08 20:21,KES
INV000461,DS000474,Kilele Fuels,AGO,35892,156.16,5604854.77,2026-06-09 10:18,KES
INV000462,DS000475,Savannah Petroleum,AGO,25410,153.52,3900883.25,10/06/2026 02:37,KES
INV000463,DS000476,Amani Petroleum,AGO,22741,157.73,3586896.76,2026-06-09 01:08,KES
INV000464,DS000477,Savannah Petroleum,AGO,26811,153.84,4124612.46,08/06/2026 17:43,KES
INV000465,DS000478,Kilele Fuels,AGO,26152,152.96,4000252.63,2026-06-08 20:04,KES
INV000466,DS000479,Kilele Fuels,PMS,22329,166.59,3719844.16,09/06/2026 22:17,KES
INV000467,DS000480,Lakeview Energy,PMS,33597,166.90,5607333.49,10/06/2026 18:42,KES
INV000468,DS000481,Nyanza Petroleum Co,AGO,29879,154.93,4629071.75,08/06/2026 22:06,KES
INV000469,DS000482,Rift Valley Fuels Ltd,AGO,33236,152.21,5058734.90,2026-06-08 23:40,KES
INV000470,DS000483,Aberdare Oil Traders,AGO,31303,153.67,4810218.65,2026-06-08 10:02,KES
INV000471,DS000484,Zenith Petroleum,PMS,25664,166.98,4285489.54,09/06/2026 22:08,KES
INV000472,DS000485,,AGO,35007,156.82,"5,489,738.82",2026-06-11 22:21,KES
INV000473,DS000486,Lakeview Energy,PMS,25111,164.65,4134529.77,2026-06-08 15:32,KES
INV000474,DS000487,Coastline Energy Ltd,AGO,22619,154.49,3494479.66,2026-06-08 21:36,KES
INV000475,DS000488,Mara Fuels,AGO,26384,152.70,"4,028,904.00",2026-06-08 21:51,KES
INV000476,DS000489,Uhuru Energy Partners,IK,26341,141.23,3720248.36,09/06/2026 19:49,KES
INV000477,DS000490,Highland Energy Co,PMS,28505,165.18,4708320.54,10/06/2026 15:11,KES
INV000478,DS000491,Highland Energy Co,AGO,22374,155.30,"3,474,712.82",2026-06-09 21:14,KES
INV000479,DS000492,Tsavo Energy Group,AGO,20456,152.39,3117361.83,10/06/2026 04:30,KES
INV000480,DS000493,Coastline Energy Ltd,PMS,23495,166.04,3901207.77,2026-06-10 18:20,KES
INV000481,DS000494,Horizon Oil Marketers,AGO,29111,152.40,4436532.63,09/06/2026 04:45,KES
INV000482,DS000495,Horizon Oil Marketers,AGO,24994,155.35,3882899.98,08/06/2026 16:19,KES
INV000483,DS000496,Equator Fuels,PMS,32658,164.70,5378766.08,2026-06-10 13:15,KES
INV000484,DS000497,Lakeview Energy,PMS,30694,,5021542.90,15/06/2026 14:37,KES
INV000485,DS000498,Aberdare Oil Traders,AGO,23757,154.23,3663991.98,2026-06-08 12:22,KES
INV000486,DS000499,Crescent Oil Ltd,AGO,27023,155.98,4215120.17,2026-06-10 13:05,KES
INV000487,DS000500,Savannah Petroleum,IK,29931,142.60,4268238.85,2026-06-08 20:48,KES
INV000488,DS000501,Rift Valley Fuels Ltd,AGO,22445,152.48,3422414.40,11/06/2026 06:16,KES
INV000489,DS000502,Baraka Downstream,PMS,20967,162.35,3403974.32,10/06/2026 22:35,KES
INV000490,DS000503,Coastline Energy Ltd,PMS,20708,163.58,3387484.97,09/06/2026 13:53,KES
INV000491,DS000504,Delta Oil Marketers,PMS,31064,164.24,5101974.37,2026-06-09 16:57,KES
INV000492,DS000505,Baraka Downstream,PMS,28125,164.42,4624322.89,11/06/2026 15:41,KES
INV000493,DS000506,Aberdare Oil Traders,PMS,24936,164.08,"4,091,569.71",09/06/2026 11:28,KES
INV000494,DS000507,Horizon Oil Marketers,AGO,28361,156.94,4451100.78,11/06/2026 11:06,KES
INV000495,DS000508,Rift Valley Fuels Ltd,AGO,28406,157.99,4487754.01,2026-06-09 18:27,KES
INV000496,DS000509,Horizon Oil Marketers,AGO,22858,156.14,3569111.61,2026-06-09 12:35,KES
INV000497,DS000510,Equator Fuels,PMS,32541,162.34,5282758.41,2026-06-11 09:02,KES
INV000498,DS000511,Tsavo Energy Group,PMS,30934,164.47,5087721.21,2026-06-17 03:18,KES
INV000499,DS000512,Lakeview Energy,PMS,33455,167.82,"5,614,474.49",09/06/2026 07:33,KES
INV000500,DS000513,Horizon Oil Marketers,IK,23258,137.69,"3,202,295.46",12/06/2026 00:47,KES
INV000501,DS000514,Kilele Fuels,IK,24184,141.21,3414903.52,2026-06-09 20:15,KES
INV000502,DS000515,Mara Fuels,AGO,27975,157.79,4414170.36,2026-06-09 19:58,KES
INV000503,DS000516,Tsavo Energy Group,PMS,30432,164.41,5003354.29,2026-06-11 12:24,KES
INV000504,DS000517,Horizon Oil Marketers,PMS,29849,165.54,4941293.13,09/06/2026 22:28,KES
INV000505,DS000518,Uhuru Energy Partners,AGO,22083,156.96,3466142.66,2026-06-09 23:15,KES
INV000506,DS000519,Tsavo Energy Group,PMS,30441,166.06,5055018.23,2026-06-16 08:30,KES
INV000507,DS000520,Zenith Petroleum,PMS,27406,163.66,4485396.54,09/06/2026 21:16,KES
INV000508,DS000521,Uhuru Energy Partners,IK,30401,141.04,4287733.64,2026-06-10 14:26,KES
INV000509,DS000522,Pioneer Fuels Kenya,PMS,21170,162.37,3437344.13,11/06/2026 01:27,KES
INV000510,DS000523,Zenith Petroleum,PMS,22526,,3703911.11,2026-06-12 19:01,KES
INV000511,DS000524,Crescent Oil Ltd,AGO,20725,156.81,3249946.96,2026-06-12 01:57,KES
INV000512,DS000525,Delta Oil Marketers,AGO,31478,154.55,"4,864,840.90",10/06/2026 15:52,KES
INV000513,DS000526,Summit Downstream Ltd,AGO,25672,152.35,"3,911,015.05",11/06/2026 08:30,KES
INV000514,DS000527,Delta Oil Marketers,PMS,30671,162.85,"4,994,750.17",2026-06-12 00:30,KES
INV000515,DS000528,Highland Energy Co,PMS,24180,162.88,"3,938,340.63",2026-06-10 02:35,KES
INV000516,DS000530,Crescent Oil Ltd,AGO,29945,,4656815.14,11/06/2026 21:07,KES
INV000517,DS000531,Mara Fuels,PMS,23312,166.71,3886313.07,10/06/2026 21:49,KES
INV000518,DS000532,Tsavo Energy Group,AGO,30327,152.92,4637574.24,11/06/2026 11:30,KES
