loading_id,depot,product,customer,truck_id,volume_loaded_litres,meter_start,meter_end,loading_ts
LD000243,Eld,PMS,Baraka Downstream,TRK-729,31800,2808871.8,2840670.5,2026-06-04 22:17
LD000244,Eld,AGO,Pioneer Fuels Kenya,TRK-774,22300,1705547.9,1727840.4,04/06/2026 10:37
LD000245,Eld,AGO,Rift Valley Fuels Ltd,TRK-756,28000,2675701.8,2703700.6,04/06/2026 06:52
LD000246,Eld,AGO,Rift Valley Fuels Ltd,TRK-742,29300,3529057.2,3558360.7,04/06/2026 18:39
LD000247,ELDORET,AGO,Nyanza Petroleum Co,TRK-801,20200,3654149.5,3674348.2,04/06/2026 14:30
LD000248,Eldoret,AGO,Kilele Fuels,TRK-575,21400,4987497.0,5008891.5,04/06/2026 06:10
LD000249,ELDORET,AGO,Mara Fuels,TRK-981,28000,3381540.1,3409540.2,04/06/2026 15:55
LD000250,ELDORET,PMS,Highland Energy Co,TRK-347,23400,4592217.2,4615617.1,2026-06-04 16:32
LD000251,Eld,PMS,Horizon Oil Marketers,TRK-493,23300,1762750.9,1786050.7,04/06/2026 12:09
LD000252,ELDORET,PMS,Mara Fuels,TRK-838,29000,1262834.6,1291831.9,2026-06-04 10:52
LD000253,NAKURU,AGO,Kilele Fuels,TRK-415,27300,3097561.1,3124850.7,2026-06-04 20:32
LD000254,Nku,PMS,Kilele Fuels,TRK-320,29000,1620961.0,1649954.8,04/06/2026 17:32
LD000255,Nku,PMS,Crescent Oil Ltd,TRK-769,22900,4447142.5,4470041.8,04/06/2026 14:31
LD000256,Nku,PMS,Horizon Oil Marketers,TRK-370,24300,3575998.2,3600300.8,04/06/2026 05:54
LD000257,Nakuru,AGO,Summit Downstream Ltd,TRK-675,26500,1101545.4,1128047.8,04/06/2026 16:02
LD000258,NAKURU,AGO,Amani Petroleum,TRK-663,30500,1108384.0,1138880.1,2026-06-04 07:24
LD000259,Nku,PMS,Zenith Petroleum,TRK-447,23600,1924299.2,1947899.7,04/06/2026 08:25
LD000260,Nakuru,AGO,Amani Petroleum,TRK-141,22900,3610984.4,3633883.7,2026-06-04 11:38
LD000261, Kisii ,PMS,Delta Oil Marketers,TRK-252,21600,1972688.8,1994292.4,2026-06-04 15:51
LD000262,KISII,PMS,Summit Downstream Ltd,TRK-857,33300,2588734.1,2622036.3,04/06/2026 15:10
LD000263,KISII,AGO,Delta Oil Marketers,TRK-406,30700,1819937.2,1850640.2,2026-06-04 21:34
LD000264, Kisii ,PMS,Pioneer Fuels Kenya,TRK-842,20200,1342034.1,1362232.6,2026-06-04 08:26
LD000265,Kisii,AGO,Pioneer Fuels Kenya,TRK-838,23300,1106128.8,1129430.4,04/06/2026 13:41
LD000266,Kisii,PMS,Nyanza Petroleum Co,TRK-817,26700,4570686.8,4597380.5,2026-06-04 17:09
LD000267,KISII,PMS,Baraka Downstream,TRK-308,33100,2367269.4,2400365.9,04/06/2026 15:26
LD000268,KISII,AGO,Baraka Downstream,TRK-674,29400,2072254.6,2101647.6,04/06/2026 06:45
LD000269, Kisii ,AGO,Kilele Fuels,TRK-450,30000,2637646.6,2667636.2,04/06/2026 15:11
LD000270,KISII,AGO,Delta Oil Marketers,TRK-352,24700,4793813.2,4818521.7,04/06/2026 13:39
LD000271, Kisii ,PMS,Coastline Energy Ltd,TRK-806,32200,1560452.7,1592652.5,04/06/2026 14:49
LD000272, Kisii ,PMS,Aberdare Oil Traders,TRK-687,34300,4199421.0,4233726.5,04/06/2026 16:35
LD000273,Kisii,AGO,Zenith Petroleum,TRK-923,26800,1089877.2,1116678.7,04/06/2026 17:52
LD000274,Msa,PMS,Kilele Fuels,TRK-865,24100,1557424.3,1581515.7,2026-06-05 07:22
LD000275,Mombasa,PMS,Highland Energy Co,TRK-240,33400,4937608.7,4971002.3,2026-06-05 22:17
LD000276,mombasa,PMS,Nyanza Petroleum Co,TRK-523,24400,1073562.7,1097963.2,05/06/2026 21:14
LD000277,Msa,PMS,Highland Energy Co,TRK-261,34600,1471004.3,1505596.2,05/06/2026 09:00
LD000278,Mombasa,AGO,Coastline Energy Ltd,TRK-761,28900,3605681.6,3634584.4,2026-06-05 11:48
LD000279,Msa,AGO,Savannah Petroleum,TRK-279,33300,1825685.1,1858993.2,2026-06-05 12:34
LD000280,mombasa,IK,Summit Downstream Ltd,TRK-290,30600,1701485.1,1732093.0,2026-06-05 06:53
LD000281,Msa,PMS,Mara Fuels,TRK-756,34600,2675082.1,2709684.0,2026-06-05 08:59
LD000282,MOMBASA,AGO,Equator Fuels,TRK-438,20800,1665133.5,1685921.7,05/06/2026 19:17
LD000283,MOMBASA,AGO,Mara Fuels,TRK-681,31800,1331194.7,1362987.5,2026-06-05 10:00
LD000284,Msa,AGO,Uhuru Energy Partners,TRK-188,26200,2154774.9,2180977.8,2026-06-05 17:52
LD000285,mombasa,PMS,Mara Fuels,TRK-106,25700,3876183.6,3901886.5,05/06/2026 09:30
LD000286,Mombasa,PMS,Coastline Energy Ltd,TRK-686,27600,3654684.7,3682275.9,05/06/2026 13:21
LD000287,Msa,AGO,Horizon Oil Marketers,TRK-263,35000,3930288.4,3965291.4,05/06/2026 12:03
LD000288,nrb,AGO,Crescent Oil Ltd,TRK-236,27900,3387371.4,3415263.8,2026-06-05 14:23
LD000289,NAIROBI,AGO,Highland Energy Co,TRK-875,25300,4083648.8,4108948.6,2026-06-05 16:26
LD000290,Nairobi,AGO,Kilele Fuels,TRK-470,31000,2739309.4,2770318.3,2026-06-05 07:33
LD000291,NAIROBI,PMS,Amani Petroleum,TRK-649,23900,4276409.3,4300312.5,2026-06-05 22:57
LD000292,nrb,PMS,Horizon Oil Marketers,TRK-834,24400,3360922.7,3385327.6,2026-06-05 21:28
LD000293,nrb,AGO,Savannah Petroleum,TRK-625,25800,1366328.3,1392127.9,05/06/2026 19:51
LD000294,KISUMU,AGO,Coastline Energy Ltd,TRK-505,32100,3555797.5,3587900.6,2026-06-05 22:29
LD000295,Ksm,AGO,Uhuru Energy Partners,TRK-165,32100,3896413.3,3928513.5,2026-06-05 07:02
LD000296,Kisumu,IK,Delta Oil Marketers,TRK-518,34500,3586659.7,3621159.8,2026-06-05 07:59
LD000297,KISUMU,AGO,Summit Downstream Ltd,TRK-486,31100,1206383.2,1237481.6,2026-06-05 18:23
LD000298,KISUMU,AGO,Zenith Petroleum,TRK-650,29400,4997414.0,5026814.6,2026-06-05 22:08
LD000299,KISUMU,AGO,Rift Valley Fuels Ltd,TRK-405,28900,2892840.5,2921736.8,05/06/2026 12:53
LD000300,Kisumu,AGO,Kilele Fuels,TRK-382,31700,1770396.1,1802094.3,2026-06-05 12:15
LD000301,Kisumu,PMS,Rift Valley Fuels Ltd,TRK-168,21800,2687050.6,2708853.9,2026-06-05 18:39
LD000302,Ksm,PMS,Savannah Petroleum,TRK-339,20900,2820574.7,2841478.7,2026-06-05 06:15
LD000303,Ksm,AGO,Amani Petroleum,TRK-339,28400,3578186.6,3606580.2,05/06/2026 06:08
LD000304,Ksm,AGO,Coastline Energy Ltd,TRK-776,29000,2924247.5,2953254.6,2026-06-05 15:15
LD000305,Kisumu,PMS,Highland Energy Co,TRK-852,34200,3121060.5,3155250.1,05/06/2026 13:03
LD000306,Ksm,AGO,Summit Downstream Ltd,TRK-426,29200,4215907.9,4245101.5,05/06/2026 06:22
LD000307,Eldoret,PMS,Tsavo Energy Group,TRK-584,32700,2275010.0,2307714.3,2026-06-05 14:24
LD000308,ELDORET,PMS,Kilele Fuels,TRK-675,29900,1931837.9,1961739.3,05/06/2026 09:51
LD000309,Eld,AGO,Nyanza Petroleum Co,TRK-438,20400,4480395.5,4500799.1,2026-06-05 09:24
LD000310,Eldoret,IK,Highland Energy Co,TRK-295,32800,4991736.4,5024536.6,05/06/2026 16:05
LD000311,Eld,PMS,Lakeview Energy,TRK-879,25600,4068753.2,4094350.7,2026-06-05 06:55
LD000312,Eld,AGO,Rift Valley Fuels Ltd,TRK-294,30000,4494708.5,4524696.1,2026-06-05 15:19
LD000313,Eldoret,AGO,Nyanza Petroleum Co,TRK-820,35700,4073093.7,4108785.3,05/06/2026 20:58
LD000314,Eld,IK,Coastline Energy Ltd,TRK-646,31800,1955108.6,1986899.8,05/06/2026 22:20
LD000315,Eld,PMS,Delta Oil Marketers,TRK-922,21800,2418488.6,2440283.6,05/06/2026 16:32
LD000316,Nakuru,AGO,Equator Fuels,TRK-523,20700,1071495.7,1092190.4,2026-06-05 15:58
LD000317,Nku,AGO,Highland Energy Co,TRK-693,35800,2711092.5,2746900.3,05/06/2026 05:16
LD000318,Nakuru,PMS,Nyanza Petroleum Co,TRK-953,23500,4799844.7,4823339.7,05/06/2026 11:21
LD000319,Nku,AGO,Delta Oil Marketers,TRK-757,32600,1357644.0,1390248.9,05/06/2026 15:16
LD000320,Nakuru,AGO,Baraka Downstream,TRK-600,35100,2869606.0,2904704.9,2026-06-05 16:10
LD000321,Nakuru,AGO,Savannah Petroleum,TRK-522,29800,1668135.8,1697936.6,2026-06-05 07:52
LD000322,Nakuru,PMS,Equator Fuels,TRK-482,29700,3050754.0,3080456.5,05/06/2026 09:00
LD000323,Nakuru,AGO,Highland Energy Co,TRK-112,23700,1706112.1,1729809.0,05/06/2026 05:00
LD000324,NAKURU,AGO,Amani Petroleum,TRK-790,32500,2400501.0,2432998.2,2026-06-05 14:01
LD000325,Nku,PMS,Baraka Downstream,TRK-734,20900,4876410.5,4897317.6,05/06/2026 08:33
LD000326,KISII,AGO,Summit Downstream Ltd,TRK-515,22500,4263332.5,4285829.6,2026-06-05 13:50
LD000327, Kisii ,IK,Lakeview Energy,TRK-978,23600,1895270.5,1918882.3,2026-06-05 12:19
LD000328,Kisii,PMS,Highland Energy Co,TRK-752,29300,1365947.3,1395252.0,2026-06-05 17:24
LD000329,Kisii,PMS,Mara Fuels,TRK-978,34000,2062400.2,2096402.9,2026-06-05 18:41
LD000330,KISII,PMS,Savannah Petroleum,TRK-800,28800,1347947.0,1376752.4,2026-06-05 20:17
LD000331, Kisii ,PMS,Equator Fuels,TRK-870,26500,2490754.1,2517258.5,05/06/2026 15:01
LD000332,Msa,IK,Pioneer Fuels Kenya,TRK-954,28500,4848487.9,4876983.1,06/06/2026 14:10
LD000333,Mombasa,PMS,Lakeview Energy,TRK-454,21800,4577919.7,4599719.9,2026-06-06 09:50
LD000334,Msa,PMS,Crescent Oil Ltd,TRK-709,34500,3285275.8,3319781.0,06/06/2026 07:21
LD000335,Msa,PMS,Kilele Fuels,TRK-464,30600,3175115.6,3205717.6,06/06/2026 13:50
LD000336,Mombasa,PMS,Crescent Oil Ltd,TRK-352,28300,4472643.2,4500946.4,2026-06-06 17:05
LD000337,mombasa,PMS,Baraka Downstream,TRK-424,23900,1629362.6,1653260.3,2026-06-06 17:45
LD000338,MOMBASA,PMS,Zenith Petroleum,TRK-204,23800,4720361.4,4744156.6,2026-06-06 14:28
LD000339,Mombasa,PMS,Highland Energy Co,TRK-205,21700,3795963.0,3817664.0,2026-06-06 19:35
LD000340,Msa,PMS,Crescent Oil Ltd,TRK-984,35400,2861880.0,2897279.2,2026-06-06 07:38
LD000341,MOMBASA,PMS,Lakeview Energy,TRK-672,34100,1020580.7,1054678.0,2026-06-06 17:49
LD000342,MOMBASA,AGO,Aberdare Oil Traders,TRK-604,34500,1004480.4,1038983.6,2026-06-06 10:08
LD000343,mombasa,PMS,Coastline Energy Ltd,TRK-178,28900,4026543.2,4055439.3,06/06/2026 13:26
LD000344,MOMBASA,IK,Crescent Oil Ltd,TRK-209,21300,2305734.3,2327031.2,06/06/2026 20:38
LD000345,mombasa,PMS,Crescent Oil Ltd,TRK-982,29000,1463375.4,1492374.3,06/06/2026 17:21
LD000346,MOMBASA,PMS,Mara Fuels,TRK-811,24500,1073710.9,1098211.8,06/06/2026 09:19
LD000347,nrb,PMS,Coastline Energy Ltd,TRK-748,35400,2367488.7,2402891.7,2026-06-06 17:20
LD000348,NAIROBI,PMS,Summit Downstream Ltd,TRK-677,21600,4748913.9,4770514.8,2026-06-06 13:52
LD000349,nrb,AGO,Kilele Fuels,TRK-314,31000,1271348.2,1302353.6,06/06/2026 22:01
LD000350,Nairobi Depot,AGO,Uhuru Energy Partners,TRK-242,21100,3328681.8,3349776.7,2026-06-06 07:52
LD000351,nrb,PMS,Uhuru Energy Partners,TRK-175,25500,3483662.1,3509159.3,06/06/2026 09:45
LD000352,Nairobi Depot,AGO,Uhuru Energy Partners,TRK-909,32100,1098347.7,1130449.6,2026-06-06 22:32
LD000353,Nairobi,PMS,Zenith Petroleum,TRK-727,20400,2294440.9,2314848.7,06/06/2026 12:42
LD000354,Nairobi Depot,IK,Uhuru Energy Partners,TRK-200,30900,2783610.8,2814510.5,2026-06-06 15:50
LD000355,nrb,AGO,Pioneer Fuels Kenya,TRK-326,24400,4988498.0,5012890.8,06/06/2026 21:35
LD000356,Nairobi,PMS,Zenith Petroleum,TRK-594,22600,4179238.2,4201827.2,06/06/2026 21:09
LD000357,nrb,PMS,Baraka Downstream,TRK-451,31100,1883078.5,1914179.7,2026-06-06 07:07
LD000358,nrb,AGO,Horizon Oil Marketers,TRK-813,30500,2093038.1,2123535.3,06/06/2026 16:30
LD000359,Nairobi,PMS,Horizon Oil Marketers,TRK-451,35200,1604231.6,1639434.9,2026-06-06 06:51
LD000360,nrb,IK,Tsavo Energy Group,TRK-438,26700,3554103.8,3580803.3,06/06/2026 12:33
LD000361,KISUMU,PMS,Tsavo Energy Group,TRK-773,32200,2769195.0,2801389.4,06/06/2026 17:40
LD000362,Ksm,PMS,Pioneer Fuels Kenya,TRK-104,31600,3983348.0,4014942.1,2026-06-06 11:28
LD000363,Kisumu,PMS,Horizon Oil Marketers,TRK-649,23200,4472491.3,4495693.8,06/06/2026 07:36
LD000364,Ksm,PMS,Aberdare Oil Traders,TRK-601,27500,3172931.2,3200439.8,06/06/2026 19:07
LD000365,KISUMU,AGO,Horizon Oil Marketers,TRK-965,22500,1814805.0,1837313.1,2026-06-06 17:37
LD000366,Kisumu,AGO,Crescent Oil Ltd,TRK-788,20300,4187191.3,4207478.9,06/06/2026 14:58
LD000367,Ksm,PMS,Tsavo Energy Group,TRK-244,24700,4647344.1,4672052.3,06/06/2026 14:07
LD000368,Ksm,PMS,Summit Downstream Ltd,TRK-598,24000,3233650.7,3257658.2,2026-06-06 09:36
LD000369,KISUMU,AGO,Baraka Downstream,TRK-962,23600,1643301.9,1666895.3,2026-06-06 20:18
LD000370,Ksm,AGO,Baraka Downstream,TRK-493,29400,2732987.0,2762392.8,06/06/2026 05:31
LD000371,Ksm,PMS,Kilele Fuels,TRK-184,35700,1598322.6,1634032.4,2026-06-06 20:26
LD000372,ELDORET,AGO,Savannah Petroleum,TRK-650,27700,3400082.2,3427780.3,2026-06-06 12:18
LD000373,ELDORET,AGO,Amani Petroleum,TRK-216,24700,3779927.5,3804629.4,06/06/2026 20:35
LD000374,Eldoret,AGO,Kilele Fuels,TRK-535,20600,2922027.8,2942630.2,2026-06-06 06:48
LD000375,Eldoret,PMS,Aberdare Oil Traders,TRK-936,21700,1968180.1,1989892.1,06/06/2026 06:28
LD000376,Eld,AGO,Nyanza Petroleum Co,TRK-855,31200,3238594.7,3269794.6,06/06/2026 08:49
LD000377,Eldoret,AGO,Crescent Oil Ltd,TRK-311,20200,2305845.2,2326040.8,2026-06-06 18:10
LD000378,Eld,AGO,Crescent Oil Ltd,TRK-431,25600,1132812.4,1158412.6,06/06/2026 22:17
LD000379,Nakuru,PMS,Amani Petroleum,TRK-795,25700,2288378.8,2314083.4,2026-06-06 13:54
LD000380,Nku,IK,Savannah Petroleum,TRK-987,20700,3681541.8,3702244.6,2026-06-06 18:58
LD000381,Nakuru,AGO,Baraka Downstream,TRK-948,35200,1496879.9,1532081.0,06/06/2026 09:15
LD000382,Nku,AGO,Uhuru Energy Partners,TRK-177,29900,3451776.7,3481681.1,2026-06-06 13:40
LD000383,NAKURU,PMS,Zenith Petroleum,TRK-599,24800,4740807.3,4765608.0,2026-06-06 13:44
LD000384,NAKURU,AGO,Kilele Fuels,TRK-814,32500,3449031.9,3481534.5,2026-06-06 07:46
LD000385,NAKURU,AGO,Uhuru Energy Partners,TRK-606,27800,3643280.5,3671091.3,06/06/2026 17:13
LD000386,NAKURU,AGO,Pioneer Fuels Kenya,TRK-972,32500,2923615.3,2956121.2,06/06/2026 15:35
LD000387,NAKURU,AGO,Horizon Oil Marketers,TRK-956,20700,1655997.9,1676706.3,2026-06-06 06:02
LD000388,Kisii,PMS,,TRK-538,30400,2917115.7,2947513.4,2026-06-06 10:28
LD000389,KISII,AGO,Aberdare Oil Traders,TRK-469,29900,2316069.8,2345978.2,2026-06-06 14:10
LD000390, Kisii ,PMS,Summit Downstream Ltd,TRK-843,33900,2734621.3,2768520.3,2026-06-06 10:03
LD000391,Kisii,PMS,,TRK-588,20700,1646690.2,1667392.7,2026-06-06 07:45
LD000392,KISII,AGO,,TRK-812,27900,1326106.0,1353996.0,2026-06-06 21:43
LD000393,KISII,IK,Baraka Downstream,TRK-334,26500,1882244.5,1908737.8,2026-06-06 18:44
LD000394,Kisii,AGO,Mara Fuels,TRK-406,33400,1696773.3,1730171.4,06/06/2026 08:06
LD000395,Kisii,AGO,Baraka Downstream,TRK-676,35400,2663629.5,2699031.4,2026-06-06 09:41
LD000396, Kisii ,PMS,Baraka Downstream,TRK-730,31800,4070895.6,4102700.8,06/06/2026 11:40
LD000397, Kisii ,AGO,Horizon Oil Marketers,TRK-226,28100,3173202.1,3201315.1,06/06/2026 07:57
LD000398,Kisii,PMS,Baraka Downstream,TRK-760,20500,2582060.7,2602562.8,2026-06-06 18:20
LD000399,KISII,AGO,Rift Valley Fuels Ltd,TRK-774,29700,3390894.3,3420597.3,2026-06-06 14:49
LD000400,MOMBASA,AGO,Summit Downstream Ltd,TRK-155,29500,4649453.4,4678959.1,07/06/2026 21:12
LD000401,mombasa,PMS,Crescent Oil Ltd,TRK-112,23400,3491866.3,3515273.2,07/06/2026 12:31
LD000402,Msa,PMS,Highland Energy Co,TRK-881,22100,3863299.9,3885403.8,2026-06-07 18:23
LD000403,Msa,PMS,Aberdare Oil Traders,TRK-161,34500,1718732.4,1753234.0,07/06/2026 07:00
LD000404,Mombasa,AGO,Uhuru Energy Partners,TRK-511,27900,1988924.3,2016822.8,2026-06-07 21:49
LD000405,MOMBASA,PMS,Amani Petroleum,TRK-927,33900,2781221.0,2815109.8,07/06/2026 14:05
LD000406,MOMBASA,PMS,Uhuru Energy Partners,TRK-966,29500,1654095.5,1683596.7,2026-06-07 07:19
LD000407,mombasa,PMS,Kilele Fuels,TRK-156,26300,4877649.3,4903953.3,2026-06-07 18:07
LD000408,Nairobi Depot,PMS,Rift Valley Fuels Ltd,TRK-455,32400,1523494.6,1555888.4,2026-06-07 09:44
LD000409,Nairobi Depot,PMS,Horizon Oil Marketers,TRK-130,35500,2815158.2,2850658.6,07/06/2026 13:46
LD000410,nrb,PMS,Pioneer Fuels Kenya,TRK-608,25400,4315533.5,4340927.1,07/06/2026 07:16
LD000411,Nairobi,PMS,Tsavo Energy Group,TRK-205,26900,1994857.1,2021764.6,2026-06-07 10:23
LD000412,Nairobi Depot,AGO,Rift Valley Fuels Ltd,TRK-583,22700,1670476.9,1693181.2,07/06/2026 05:02
LD000413,nrb,IK,Savannah Petroleum,TRK-831,20600,3945608.1,3966206.5,2026-06-07 10:59
LD000414,Ksm,PMS,Mara Fuels,TRK-179,31300,2785474.6,2816785.0,07/06/2026 18:58
LD000415,KISUMU,PMS,Nyanza Petroleum Co,TRK-147,33800,3232561.0,3266358.4,2026-06-07 06:11
LD000416,KISUMU,AGO,Coastline Energy Ltd,TRK-666,35800,1491883.2,1527683.4,2026-06-07 14:49
LD000417,KISUMU,PMS,Coastline Energy Ltd,TRK-348,23700,1206787.3,1230481.1,07/06/2026 14:36
LD000418,Kisumu,AGO,Equator Fuels,TRK-659,22900,1354222.3,1377125.4,2026-06-07 20:49
LD000419,Ksm,PMS,Nyanza Petroleum Co,TRK-751,21700,3338682.8,3360378.4,2026-06-07 18:01
LD000420,ELDORET,IK,Summit Downstream Ltd,TRK-844,35400,1019759.9,1055168.0,2026-06-07 05:48
LD000421,Eld,PMS,Delta Oil Marketers,TRK-245,35200,3556479.8,3591679.1,07/06/2026 12:26
LD000422,ELDORET,PMS,Amani Petroleum,TRK-481,28200,2955386.3,2983591.7,2026-06-07 12:57
LD000423,Eldoret,AGO,Summit Downstream Ltd,TRK-681,30700,1558605.0,1589300.3,07/06/2026 21:08
LD000424,ELDORET,AGO,Coastline Energy Ltd,TRK-422,30800,4879648.2,4910451.4,07/06/2026 09:15
LD000425,Eld,PMS,Lakeview Energy,TRK-239,21500,3690408.5,3711913.9,2026-06-07 13:14
LD000426,Eld,PMS,Kilele Fuels,TRK-223,22800,3770503.8,3793303.0,07/06/2026 10:28
LD000427,Nakuru,IK,Coastline Energy Ltd,TRK-972,35700,2497187.1,2532888.0,2026-06-07 11:28
LD000428,NAKURU,PMS,Crescent Oil Ltd,TRK-955,32300,1452439.3,1484740.1,2026-06-07 14:52
LD000429,NAKURU,PMS,Summit Downstream Ltd,TRK-793,32700,4674711.2,4707414.3,07/06/2026 12:22
LD000430,Nku,AGO,Summit Downstream Ltd,TRK-669,33200,3667886.1,3701086.8,2026-06-07 10:01
LD000431,Nakuru,PMS,Baraka Downstream,TRK-163,29200,2394294.7,2423496.4,2026-06-07 08:51
LD000432,Nakuru,PMS,Lakeview Energy,TRK-365,25100,4465754.7,4490849.1,2026-06-07 17:23
LD000433,NAKURU,IK,Kilele Fuels,TRK-194,35900,4009711.1,4045609.8,2026-06-07 11:57
LD000434,Nku,PMS,Tsavo Energy Group,TRK-543,21700,3602046.6,3623744.1,07/06/2026 19:03
LD000435,Nakuru,AGO,Uhuru Energy Partners,TRK-319,32200,4702699.3,4734903.8,07/06/2026 17:43
LD000436,Nku,PMS,Crescent Oil Ltd,TRK-351,34000,2268782.9,2302782.2,07/06/2026 09:02
LD000437,Nakuru,AGO,Savannah Petroleum,TRK-492,33900,2502689.0,2536593.9,07/06/2026 22:30
LD000438,Nku,PMS,Highland Energy Co,TRK-491,25300,3520835.0,3546128.3,07/06/2026 21:15
LD000439,KISII,AGO,Pioneer Fuels Kenya,TRK-497,26300,3781868.8,3808163.8,2026-06-07 20:22
LD000440, Kisii ,PMS,Aberdare Oil Traders,TRK-583,23800,2493007.2,2516796.4,07/06/2026 12:01
LD000441,KISII,AGO,Horizon Oil Marketers,TRK-346,23600,1292783.7,1316391.9,2026-06-07 12:10
LD000442,Kisii,AGO,Summit Downstream Ltd,TRK-959,29900,2853976.2,2883881.2,2026-06-07 12:36
LD000443, Kisii ,PMS,Zenith Petroleum,TRK-128,26100,4453334.6,4479422.1,07/06/2026 15:51
LD000444,KISII,IK,Equator Fuels,TRK-929,20400,2364991.3,2385402.8,07/06/2026 09:36
LD000445,Kisii,PMS,Savannah Petroleum,TRK-324,26100,2595291.1,2621396.2,07/06/2026 06:05
LD000446,KISII,PMS,Baraka Downstream,TRK-281,29700,4059533.0,4089245.2,2026-06-07 11:51
LD000447,KISII,PMS,Horizon Oil Marketers,TRK-981,33000,3872492.3,3905496.1,2026-06-07 09:49
LD000448,Kisii,PMS,Horizon Oil Marketers,TRK-430,23900,4708138.2,4732039.6,2026-06-07 17:37
LD000449, Kisii ,AGO,Delta Oil Marketers,TRK-278,21000,4737744.1,4758740.3,07/06/2026 18:50
LD000450,Kisii,PMS,Coastline Energy Ltd,TRK-401,27800,2027106.3,2054904.9,2026-06-07 10:24
LD000451,KISII,AGO,Pioneer Fuels Kenya,TRK-716,24600,2229159.9,2253760.8,2026-06-07 17:54
LD000452,Kisii,AGO,Delta Oil Marketers,TRK-863,25000,3441335.1,3466342.1,2026-06-07 08:59
LD000453, Kisii ,PMS,Lakeview Energy,TRK-786,31500,2090496.0,2121991.1,07/06/2026 15:10
LD000454,mombasa,PMS,Nyanza Petroleum Co,TRK-458,30900,1725753.4,1756652.3,2026-06-08 13:13
LD000455,Msa,AGO,Kilele Fuels,TRK-270,28400,3836185.0,3864585.8,08/06/2026 06:24
LD000456,MOMBASA,AGO,Summit Downstream Ltd,TRK-590,24100,4851707.5,4875802.8,2026-06-08 16:34
LD000457,Mombasa,AGO,Rift Valley Fuels Ltd,TRK-207,27700,4223970.2,4251667.3,08/06/2026 06:18
LD000458,mombasa,PMS,Lakeview Energy,TRK-195,30100,4805613.4,4835713.7,08/06/2026 17:10
LD000459,MOMBASA,AGO,Tsavo Energy Group,TRK-544,29600,4276755.4,4306354.0,2026-06-08 18:41
LD000460,mombasa,PMS,Uhuru Energy Partners,TRK-839,23400,3443924.0,3467326.0,08/06/2026 11:12
LD000461,Msa,PMS,Summit Downstream Ltd,TRK-960,26600,4359445.2,4386043.8,2026-06-08 08:03
LD000462,Msa,PMS,Lakeview Energy,TRK-777,23800,4122102.1,4145905.9,2026-06-08 05:27
LD000463,Mombasa,PMS,Coastline Energy Ltd,TRK-584,24400,4290457.3,4314866.4,08/06/2026 11:10
LD000464,Msa,AGO,Aberdare Oil Traders,TRK-657,21500,3495437.3,3516933.2,2026-06-08 20:31
LD000465,Msa,PMS,Tsavo Energy Group,TRK-369,27200,3346433.9,3373636.5,08/06/2026 17:23
LD000466,Nairobi,PMS,Savannah Petroleum,TRK-813,27600,3141432.4,3169028.7,2026-06-08 13:36
LD000467,nrb,AGO,Pioneer Fuels Kenya,TRK-162,22900,2249087.1,2271983.6,08/06/2026 22:26
LD000468,nrb,IK,Nyanza Petroleum Co,TRK-180,30200,2027535.4,2057732.2,2026-06-08 20:36
LD000469,NAIROBI,AGO,Pioneer Fuels Kenya,TRK-735,30100,1233818.5,1263916.3,2026-06-08 21:51
LD000470,NAIROBI,IK,Tsavo Energy Group,TRK-927,29600,3703365.0,3732961.5,2026-06-08 19:11
LD000471,NAIROBI,PMS,Uhuru Energy Partners,TRK-942,27100,2783163.7,2810268.9,08/06/2026 07:43
LD000472,Nairobi Depot,PMS,Summit Downstream Ltd,TRK-665,29700,2348908.5,2378605.9,08/06/2026 07:05
LD000473,KISUMU,AGO,Crescent Oil Ltd,TRK-900,32400,2059581.8,2091987.5,2026-06-08 05:50
LD000474,Kisumu,PMS,Pioneer Fuels Kenya,TRK-202,26400,2467824.3,2494232.9,2026-06-08 09:36
LD000475,KISUMU,AGO,Zenith Petroleum,TRK-370,25500,3468623.1,3494129.3,08/06/2026 22:56
LD000476,Ksm,AGO,Tsavo Energy Group,TRK-247,30700,1279726.4,1310425.3,08/06/2026 20:02
LD000477,KISUMU,PMS,Nyanza Petroleum Co,TRK-586,30200,2084589.7,2114798.1,08/06/2026 15:44
LD000478,Ksm,PMS,Aberdare Oil Traders,TRK-978,23700,2827434.6,2851139.0,2026-06-08 14:19
LD000479,KISUMU,IK,Coastline Energy Ltd,TRK-553,23000,1209355.5,1232348.0,08/06/2026 12:08
LD000480,KISUMU,AGO,Kilele Fuels,TRK-943,35900,2785409.4,2821302.8,08/06/2026 07:12
LD000481,Kisumu,AGO,Savannah Petroleum,TRK-262,25300,3321900.0,3347206.6,08/06/2026 16:52
LD000482,Kisumu,AGO,Amani Petroleum,TRK-129,22700,2637911.4,2660614.9,2026-06-08 17:08
LD000483,Kisumu,AGO,Savannah Petroleum,TRK-567,26800,4287225.8,4314025.7,08/06/2026 11:53
LD000484,Kisumu,AGO,Kilele Fuels,TRK-750,26100,1479316.0,1505417.9,2026-06-08 13:23
LD000485,ELDORET,PMS,Kilele Fuels,TRK-991,22400,4969934.0,4992334.4,08/06/2026 20:38
LD000486,Eldoret,PMS,Lakeview Energy,TRK-495,33500,3083831.9,3117335.8,2026-06-08 13:47
